"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(failed_mapped) mapped reads"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"SRX27181532_cl2_it2"	"SRX27181532"	"cl2"	"it2"	"MH134633:MH134633;"	"0.953"	"890"	"890"	"714"	"34"	"0"	"3"	"716"	"3"	"716"	"3.5460000000000004e-144"	"452"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"8"	"Human,Vertebrate"	"80.22"	"acc|GENBANK|OR591755.1|Influenza"	"acc|GENBANK|OR591755.1|Influenza A virus (A/Peruvian booby/Peru/A296/2022(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|Influenza A virus|VRL|28-SEP-2023 "	"98.753"	"890"	"904"	"882"	"11"	"0"	"9"	"890"	"23"	"904"	"0.0"	"1568.0"	11320.0	"acc-GENBANK-KJ567941.1-Influenza"	1.0	26.86	0.0	0.0	"spades_scaffold19|size901"	0.0	0.0	"0.00"	""	103479120.0	147.0	33.6	0.00105425	29012.0	0.0	187803.0	26.673379880809676	516281.0	73.32662011919032	0.0	0.0	704084.0	100.0	187700.0	26.65875094448958	0.0	0.0	0.0	13.0	3717.0	90178.0	270.7	90.0	27546706.0	27519087.0	0.0	0.0	9.0	0.0	516281.0	28139.0	9.0	13.0	93897.0	66758.0	0.710984	"Unknown Library"	83774502.0	147.0	33.6	0.001074533	8417.0	0.0	54278.0	9.513126600404165	516281.0	90.48687339959584	0.0	0.0	570559.0	100.0	54184.0	9.496651529464964	0.0	0.0	0.0	13.0	1801.0	25336.0	273.7	111.2	7842088.0	7833167.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7322.03	407.0	10580.0	7948.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27181532_cl3_it2"	"SRX27181532"	"cl3"	"it2"	"KU646917:KU646917;"	"0.942"	"1776"	"1779"	"1713"	"99"	"0"	"20"	"1729"	"20"	"1732"	"0.0"	"1129"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"4"	"Human,Vertebrate"	"96.45"	"acc|GENBANK|OR269887.1|Influenza"	"acc|GENBANK|OR269887.1|Influenza A virus (A/Thalasseus acuflavidus/EspiritoSanto/1339_N2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|Influenza A virus|VRL|13-NOV-2023 "	"97.912"	"1776"	"1843"	"1772"	"37"	"0"	"2"	"1773"	"72"	"1843"	"0.0"	"3072.0"	11320.0	"acc-GENBANK-OR783355.1-Influenza"	2.0	6.24	6.27	0.0	"megahit_scaffold10|size1783,spades_scaffold8|size1787"	1.0	0.11	"112.61"	""	103479120.0	147.0	33.6	0.00719482	46295.0	129.0	44817.0	6.36529164133825	659267.0	93.63470835866175	0.0	0.0	704084.0	100.0	44778.0	6.359752529527726	0.0	0.0	0.0	11.0	1063.0	21342.0	272.1	100.4	6556793.0	6434490.0	0.0	0.0	1.0	0.0	659267.0	22315.0	1.0	11.0	22408.0	8268.0	0.368989	"Unknown Library"	101059622.0	147.0	33.6	0.006257199	25744.0	75.0	28280.0	4.113173353967074	659267.0	95.88682664603293	0.0	0.0	687547.0	100.0	28244.0	4.107937348283099	0.0	0.0	0.0	11.0	660.0	13477.0	282.6	105.0	4137295.0	4114301.0	0.0	0.0	0.0	139.0	0.0	0.0	1.0	139.0	0.0	0.0	139.0	0.0	0.0	0.0	92.0	92.0	45.0	45.0	0.49	0.49	10.0	6.0	7.0	17.0	32.0	15.0	13.0	10.0	4.0	3.0	10.0	10.0	1978.31	201.0	3756.0	1631.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27181532_cl6_it2"	"SRX27181532"	"cl6"	"it2"	"KJ579959:KJ579959;"	"0.988"	"1565"	"1596"	"1539"	"18"	"0"	"1"	"1539"	"16"	"1554"	"0.0"	"1020"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"5"	"Human,Vertebrate"	"98.34"	"acc|GENBANK|PP599466.1|Influenza"	"acc|GENBANK|PP599466.1|Influenza A virus (A/Bovine/texas/24-029328-01/2024(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|Influenza A virus|VRL|30-APR-2024 "	"99.872"	"1565"	"1565"	"1565"	"2"	"0"	"1"	"1565"	"1"	"1565"	"0.0"	"2880.0"	11320.0	"acc-GENBANK-MK236853.1-Influenza"	2.0	11.12	38.1	0.0	"spades_scaffold13|size1591,megahit_scaffold4|size2498"	0.0	0.0	"0.00"	""	103479120.0	147.0	33.6	0.007747643	88665.0	1.0	77608.0	11.022548445924066	626476.0	88.97745155407594	0.0	0.0	704084.0	100.0	77428.0	10.996983314490885	0.0	0.0	0.0	83.0	1141.0	37662.0	285.5	95.0	11448451.0	11444126.0	0.0	0.0	2.0	0.0	626476.0	33567.0	2.0	83.0	38803.0	15801.0	0.407226	"Unknown Library"	98785289.0	147.0	33.6	0.006654204	44934.0	1.0	46004.0	6.840946942660005	626476.0	93.15905305733999	0.0	0.0	672480.0	100.0	45832.0	6.8153699738282185	0.0	0.0	0.0	83.0	894.0	22108.0	291.0	107.0	6754620.0	6752723.0	0.0	0.0	0.0	125.0	0.0	0.0	1.0	125.0	0.0	0.0	125.0	0.0	0.0	0.0	79.0	79.0	46.0	46.0	0.58	0.58	8.0	13.0	11.0	7.0	13.0	12.0	9.0	8.0	10.0	8.0	10.0	16.0	3706.7	172.0	4660.0	4080.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27181532_cl8_it2"	"SRX27181532"	"cl8"	"it2"	"CY003895:CY003895;"	"0.949"	"1182"	"1027"	"597"	"30"	"0"	"340"	"936"	"185"	"781"	"1.2060000000000001e-115"	"370"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"7"	"Human,Vertebrate"	"50.51"	"acc|GENBANK|OR269890.1|Influenza"	"acc|GENBANK|OR269890.1|Influenza A virus (A/Thalasseus acuflavidus/EspiritoSanto/1339_N2/2023(H5N1)) segment 7 nonfunctional matrix protein 2 (M2) gene, complete sequence; and matrix protein 1 (M1) gene, complete cds|Influenza A virus|VRL|13-NOV-2023 "	"98.52"	"1182"	"1045"	"811"	"12"	"0"	"340"	"1150"	"182"	"992"	"0.0"	"1432.0"	11320.0	"acc-GENBANK-MW137852.1-Influenza"	2.0	34.41	34.55	0.0	"megahit_scaffold24|size1518,spades_scaffold17|size1044"	0.0	0.08	"84.60"	""	103479120.0	147.0	33.6	0.003717775	131266.0	1087.0	240370.0	34.13939245885434	463714.0	65.86060754114565	0.0	0.0	704084.0	100.0	240214.0	34.11723601161225	0.0	0.0	0.0	38.0	4314.0	115868.0	301.6	120.4	35325059.0	35307671.0	0.0	0.0	4.0	0.0	463714.0	40260.0	3.0	38.0	120183.0	81957.0	0.681936	"Unknown Library"	79236530.0	147.0	33.6	0.002834058	31398.0	402.0	76453.0	14.153585835491617	463714.0	85.84641416450839	0.0	0.0	540167.0	100.0	76308.0	14.126742285256228	0.0	0.0	0.0	38.0	2330.0	35895.0	305.5	139.3	11082469.0	11078812.0	0.0	0.0	0.0	44.0	0.0	0.0	1.0	44.0	0.0	0.0	44.0	0.0	0.0	0.0	21.0	21.0	23.0	23.0	1.1	1.1	4.0	2.0	2.0	4.0	3.0	2.0	3.0	3.0	2.0	2.0	8.0	9.0	7955.91	0.0	12774.0	8710.0	100.0	100.0	100.0	99.0	99.0	99.0	0.0	96.0	0.0
"SRX27284000_cl11_it2"	"SRX27284000"	"cl11"	"it2"	"JX627336:JX627336;"	"0.996"	"14433"	"15277"	"6471"	"26"	"0"	"7962"	"14432"	"8534"	"15004"	"0.0"	"4392"	"Human orthopneumovirus"	"SPECIES"	"unknown"	"Human orthopneumovirus"	"11250"	"HOPV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"44.83"	"acc|GENBANK|OR466361.1|Human"	"acc|GENBANK|OR466361.1|Human respiratory syncytial virus A isolate p1306-121310737A, complete genome|Human respiratory syncytial virus A|VRL|01-OCT-2023 "	"98.857"	"14433"	"15390"	"14433"	"163"	"2"	"1"	"14433"	"563"	"14993"	"0.0"	"25737.0"	1868215.0	"acc-GENBANK-OR882981.1-Human"	2.0	9.99	10.02	0.0	"megahit_scaffold1|size15360,spades_scaffold1|size15228"	0.0	0.0	"0.00"	""	1412440141.0	148.0	36.5	0.000591953	79613.0	0.0	906665.0	9.509838925408602	8627303.0	90.4901610745914	0.0	0.0	9533968.0	100.0	876460.0	9.193024352504645	0.0	0.0	0.0	35081.0	13285.0	426049.0	311.3	101.6	134819278.0	134492100.0	0.0	0.0	2071.0	0.0	8627303.0	191305.0	2035.0	35081.0	452297.0	278978.0	0.617638	"Unknown Library"	1328535306.0	148.0	36.5	0.0005784127	29852.0	0.0	346674.0	3.8631032818559707	8627303.0	96.13689671814403	0.0	0.0	8973977.0	100.0	331886.0	3.6983156965969495	0.0	0.0	0.0	35081.0	8944.0	157569.0	293.3	117.7	50914443.0	51610213.0	0.0	0.0	1.0	6.0	0.0	1.0	1.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3150.43	547.0	8420.0	2990.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	95.0
"SRX27284000_cl3_it2"	"SRX27284000"	"cl3"	"it2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|AB074077.1|Human"	"acc|GENBANK|AB074077.1|Human immunodeficiency virus type 1 proviral gag psuedogene for gag polyprotein, clone:IMS11-9|Human immunodeficiency virus 1|VRL|02-APR-2002 "	"94.0"	"1231"	"1652"	"50"	"1"	"1"	"352"	"401"	"1605"	"1652"	"9.6e-11"	"75.0"	1792287.0	"megahit_scaffold63|size1221"	10.0	1.49	44.07	0.0	"spades_scaffold2976|size283,spades_scaffold3263|size277,spades_scaffold3281|size277,spades_scaffold3304|size277,spades_scaffold3432|size274,spades_scaffold5651|size224,spades_scaffold5658|size191,spades_scaffold5652|size222,spades_scaffold5664|size173,spades_scaffold5678|size130"	0.0	0.0	"0.00"	""	1412440141.0	148.0	36.5	0.001984561	1269066.0	3310344.0	4370187.0	45.838070780183024	5163781.0	54.161929219816976	0.0	0.0	9533968.0	100.0	2372806.0	24.887916552688242	0.0	0.0	0.0	160954.0	341649.0	1415325.0	347.0	189.8	641028042.0	639469271.0	0.0	0.0	599.0	0.0	5163781.0	155773.0	599.0	160954.0	2184794.0	2029021.0	0.928711	"Unknown Library"	815113489.0	149.0	36.5	0.002756211	133985.0	263259.0	311546.0	5.689998058563442	5163781.0	94.31000194143657	0.0	0.0	5475327.0	100.0	147002.0	2.6848076836324113	0.0	0.0	0.0	160954.0	33043.0	76396.0	342.7	222.2	43701390.0	48612031.0	0.0	0.0	0.0	2.0	4.0	4.0	1.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	34450.05	491.0	70672.0	35452.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27315411_cl0_it2"	"SRX27315411"	"cl0"	"it2"	"KU646917:KU646917;"	"0.956"	"1751"	"1779"	"1713"	"75"	"0"	"8"	"1717"	"20"	"1732"	"0.0"	"1135"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"4"	"Human,Vertebrate"	"97.83"	"acc|GENBANK|LC775579.1|Influenza"	"acc|GENBANK|LC775579.1|Influenza A virus A/white-tailed eagle/Japan/OU-1/2022 H5N1 viral cRNA, segment 4, complete sequence|Influenza A virus|VRL|19-DEC-2023 "	"99.772"	"1751"	"1816"	"1751"	"4"	"0"	"1"	"1751"	"7"	"1757"	"0.0"	"3212.0"	11320.0	"acc-GENBANK-PP680273.1-Influenza"	2.0	6.8	6.8	0.0	"megahit_scaffold5|size1776,spades_scaffold3|size1783"	0.0	0.0	"0.00"	""	90343236.0	146.0	33.5	0.001127629	6928.0	0.0	42116.0	6.826972018427442	574790.0	93.17302798157256	0.0	0.0	616906.0	100.0	41894.0	6.790985984898834	0.0	0.0	0.0	117.0	860.0	20186.0	275.3	95.9	6174539.0	6143863.0	0.0	0.0	14.0	0.0	574790.0	22105.0	13.0	117.0	21051.0	7475.0	0.355281	"Unknown Library"	88135791.0	146.0	33.5	0.001096815	4336.0	0.0	27153.0	4.5108922273371395	574790.0	95.48910777266286	0.0	0.0	601943.0	100.0	26960.0	4.478829390822718	0.0	0.0	0.0	117.0	669.0	12902.0	280.9	106.6	3967094.0	3953264.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1912.73	458.0	2804.0	1926.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	96.0	0.0
"SRX27315411_cl1_it2"	"SRX27315411"	"cl1"	"it2"	"KJ579959:KJ579959;"	"0.99"	"1563"	"1596"	"1533"	"15"	"0"	"3"	"1535"	"22"	"1554"	"0.0"	"1020"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"5"	"Human,Vertebrate"	"98.08"	"acc|GENBANK|PP691220.1|Influenza"	"acc|GENBANK|PP691220.1|Influenza A virus (A/Mallard/Alberta/48/2023(H3N8)) clone new segment 5 nucleocapsid protein (NP) gene, complete cds|Influenza A virus|VRL|23-APR-2024 "	"98.314"	"1563"	"1540"	"1542"	"24"	"2"	"9"	"1550"	"1"	"1540"	"0.0"	"2702.0"	11320.0	"acc-GENBANK-MK237113.1-Influenza"	1.0	10.71	0.0	0.0	"spades_scaffold4|size1578"	0.0	0.0	"0.00"	""	90343236.0	146.0	33.5	0.001051064	10237.0	0.0	66390.0	10.761769216055606	550516.0	89.23823078394439	0.0	0.0	616906.0	100.0	66266.0	10.741668909039626	0.0	0.0	0.0	52.0	1211.0	31968.0	277.3	93.1	9749718.0	9739651.0	0.0	0.0	20.0	0.0	550516.0	28946.0	17.0	52.0	33185.0	13437.0	0.405046	"Unknown Library"	86366452.0	146.0	33.5	0.001029924	5941.0	0.0	39499.0	6.694575561638263	550516.0	93.30542443836174	0.0	0.0	590015.0	100.0	39398.0	6.677457352779166	0.0	0.0	0.0	52.0	919.0	18824.0	282.9	104.7	5772934.0	5768388.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3138.2	136.0	4080.0	3546.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27315411_cl2_it2"	"SRX27315411"	"cl2"	"it2"	"CY042236:CY042236;"	"0.989"	"2365"	"2341"	"2304"	"25"	"0"	"20"	"2323"	"1"	"2304"	"0.0"	"1523"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"1"	"Human,Vertebrate"	"97.42"	"acc|GENBANK|OR269884.1|Influenza"	"acc|GENBANK|OR269884.1|Influenza A virus (A/Thalasseus acuflavidus/EspiritoSanto/1339_N2/2023(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|Influenza A virus|VRL|13-NOV-2023 "	"97.991"	"2365"	"2405"	"2340"	"47"	"0"	"21"	"2360"	"66"	"2405"	"0.0"	"4061.0"	11320.0	"megahit_scaffold3|size2365"	1.0	5.81	5.81	0.0	"spades_scaffold1|size2352"	18.0	0.8	"803.38"	""	90343236.0	146.0	33.5	0.001968726	10119.0	0.0	35173.0	5.701516924782706	581733.0	94.2984830752173	0.0	0.0	616906.0	100.0	33712.0	5.464689920344429	0.0	0.0	0.0	882.0	738.0	16837.0	336.2	325.6	5151942.0	5139873.0	0.0	0.0	13.0	0.0	581733.0	26683.0	10.0	882.0	17580.0	4704.0	0.267762	"Unknown Library"	88959835.0	146.0	33.5	0.001966726	7411.0	0.0	25755.0	4.239589917825537	581733.0	95.76041008217446	0.0	0.0	607488.0	100.0	24678.0	4.062302465233881	0.0	0.0	0.0	882.0	610.0	12261.0	338.8	320.0	3768541.0	3768192.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1368.72	0.0	1917.0	1383.0	99.0	99.0	99.0	99.0	99.0	99.0	0.0	0.0	0.0
"SRX27315411_cl4_it2"	"SRX27315411"	"cl4"	"it2"	"MH134633:MH134633;"	"0.966"	"890"	"890"	"711"	"24"	"0"	"6"	"716"	"6"	"716"	"8.064e-146"	"457"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"8"	"Human,Vertebrate"	"79.89"	"acc|GENBANK|OP776804.1|Influenza"	"acc|GENBANK|OP776804.1|Influenza A virus (A/Cormorant/Namibia/141/2022(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|Influenza A virus|VRL|26-JAN-2023 "	"99.101"	"890"	"2349"	"890"	"8"	"0"	"1"	"890"	"1"	"890"	"0.0"	"1602.0"	11320.0	"acc-GENBANK-MZ717597.1-Influenza"	2.0	27.09	37.79	0.0	"megahit_scaffold1|size2492,spades_scaffold8|size915"	1.0	0.11	"112.36"	""	90343236.0	146.0	33.5	0.00161019	39481.0	0.0	168198.0	27.264769673175493	448708.0	72.7352303268245	0.0	0.0	616906.0	100.0	167902.0	27.216788295137345	0.0	0.0	0.0	122.0	3876.0	80216.0	262.8	88.7	24569739.0	24519469.0	0.0	0.0	8.0	0.0	448708.0	25803.0	7.0	122.0	84095.0	59283.0	0.704961	"Unknown Library"	72916144.0	146.0	33.5	0.001644872	11728.0	0.0	49625.0	9.958200640936884	448708.0	90.0417993590631	0.0	0.0	498333.0	100.0	49366.0	9.90622736202499	0.0	0.0	0.0	122.0	1806.0	23003.0	268.5	110.9	7142647.0	7130040.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.5	0.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6615.58	220.0	9390.0	7361.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27315411_cl6_it2"	"SRX27315411"	"cl6"	"it2"	"KP179324:KP179324;"	"0.98"	"1427"	"1486"	"1419"	"28"	"0"	"3"	"1421"	"22"	"1440"	"0.0"	"998"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"6"	"Human,Vertebrate"	"99.44"	"acc|GENBANK|MZ015619.1|Influenza"	"acc|GENBANK|MZ015619.1|Influenza A virus (A/Least Sandpiper/Alaska/20MB01582/2020(H6N2)) segment 6 neuraminidase (NA) gene, complete cds|Influenza A virus|VRL|30-DEC-2021 "	"97.267"	"1427"	"1467"	"1427"	"39"	"0"	"1"	"1427"	"6"	"1432"	"0.0"	"2420.0"	11320.0	"acc-GENBANK-OQ533066.1-Influenza"	2.0	9.92	9.92	0.0	"spades_scaffold5|size1480,megahit_scaffold6|size1545"	0.0	0.0	"0.00"	""	90343236.0	146.0	33.5	0.001399056	12493.0	0.0	61177.0	9.916745825133813	555729.0	90.08325417486618	0.0	0.0	616906.0	100.0	60624.0	9.82710493981255	0.0	0.0	0.0	370.0	1169.0	29404.0	276.5	95.3	8981401.0	8929595.0	0.0	0.0	13.0	0.0	555729.0	26713.0	10.0	370.0	30582.0	12371.0	0.404596	"Unknown Library"	86679500.0	146.0	33.5	0.001481645	7844.0	0.0	36425.0	6.151271459789177	555729.0	93.84872854021083	0.0	0.0	592154.0	100.0	35952.0	6.071393590180932	0.0	0.0	0.0	370.0	907.0	17297.0	282.4	112.5	5317665.0	5294115.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3149.78	510.0	3908.0	3482.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
