Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
CY192615,Influenza A virus (A/Anhui/1-YK_RG121/2013(H7N9)),GenBank,set:16aa8a267b97748df909a1c7deefcad849cc848d,,"Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Neumann,G., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., Kawaoka,Y.","on behalf of JCVI/University of Wisconsin-Madison/NCBI, National Center for Biotechnology Information, NIH",USA,2015-08-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),865,partial,H7N9,8,,,,,,,,,"PRJNA183620,PRJNA266349,PRJNA267835","Influenza A virus (A/Anhui/1-YK_RG121/2013(H7N9)) nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
JQ522086,Influenza A virus (A/swine/England/453/2006(H1N1)),GenBank,set:d27caa7a759670b5a7bf43618d27d532abc357c0,,"Murcia,P.R., Hughes,J., Battista,P., Lloyd,L., Baillie,G.J., Ramirez-Gonzalez,R.H., Ormond,D., Oliver,K., Elton,D., Mumford,J.A., Caccamo,M., Kellam,P., Grenfell,B.T., Holmes,E.C., Wood,J.L., Ramirez-Gonzalez,R., Caccamo,M.J., Wood,J.L.N.","Medical Research Council-University of Glasgow Centre for Virus Research, Institute of Infection, Inflammation and Immunity",United Kingdom,2012-06-27,410D5S41,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),939,partial,H1N1,4,1,,,,Sus scrofa,,,,,"Influenza A virus (A/swine/England/453/2006(H1N1)) isolate 410D5S41 segment 4 hemagglutinin (HA) gene, partial cds"
PV059951,Influenza A virus,GenBank,GCA_047504245.1,SRR31820783,"Hicks,J.A., Stuber,T., Norris,C., Lakin,S., Killian,M.L., Franzen,K., Aufderhar,M.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-02-04,24-036528-001-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H5N1,2,,USA: KS,USA,KS,Meleagris gallopavo,swab,2024-12-07,SAMN45952766,PRJNA980729,"Influenza A virus (A/Turkey/KS/24-036528-001-original/2024(H5N1)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
KP413204,Influenza A virus (A/silkie chicken/Shenzhen/918/2013(H7N9)),GenBank,GCA_038706105.1,,"Lam,T.T., Zhou,B., Wang,J., Chai,Y., Shen,Y., Chen,X., Ma,C., Hong,W., Chen,Y., Zhang,Y., Duan,L., Chen,P., Jiang,J., Li,L., Poon,L.L., Webby,R.J., Smith,D.K., Leung,G.M., Peiris,J.S., Holmes,E.C., Guan,Y., Zhu,H., Lam,T.Y., Poon,L.M., Peiris,J.S.M.","The University of Hong Kong, Centre of Influenza Research, School of Public Health",China,2015-03-06,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H7N9,2,1,"China: Shenzhen, Guangdong",China,,Gallus gallus,oronasopharynx,2013-12-09,,,"Influenza A virus (A/silkie chicken/Shenzhen/918/2013(H7N9)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
PV396478,Influenza A virus,GenBank,GCA_049139165.1,SRR32415127,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-03-27,25-004198-002-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H5N1,7,,USA: MO,USA,MO,Gallus gallus,swab,2025-02-05,SAMN46921498,PRJNA980729,"Influenza A virus (A/chicken/MO/25-004198-002-original/2025(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY059680,Influenza A virus (A/Hufang/11/2005(H3N2)),GenBank,set:7173fcff7a9036974143bf18d36081cf28384e27,,"Lan,Y., Zhang,Y., Dong,L., Wang,D., Huang,W., Xin,L., Yang,L., Zhao,X., Li,Z., Wang,W., Li,X., Xu,C., Guo,J., Wang,M., Peng,Y., Gao,Y., Guo,Y., Wen,L., Jiang,T., Shu,Y.","National Institute for viral Disease Control and Prevention, China CDC, Chinese National Influenza Center",China,2010-04-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),859,partial,H3N2,7,1,China: Shanghai,China,,Homo sapiens,,2005,,,Influenza A virus (A/Hufang/11/2005(H3N2)) segment 7 sequence
MN573681,Influenza A virus,GenBank,GCA_038971315.1,,"Tan,G., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Cadiz,C., Barr,I.",J. Craig Venter Institute,USA,2019-10-21,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H3N2,6,,Australia: Victoria,Australia,,Homo sapiens,,2017-08-22,,"PRJNA263044,PRJNA183620","Influenza A virus (A/Victoria/658/2017(H3N2)) segment 6 neuraminidase (NA) gene, complete cds"
PQ448908,Influenza A virus,GenBank,GCA_043023255.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-10-09,EPI_ISL_19014487,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),865,partial,H1N1,8,,USA: Utah,USA,UT,Homo sapiens,,2024-02-16,,PRJNA998879,"Influenza A virus (A/Utah/26/2024(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
PV509260,Influenza A virus,GenBank,GCA_049713725.1,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-04-15,EPI_ISL_19759318,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: New Jersey,USA,NJ,Homo sapiens,,2025-02-02,,PRJNA998880,"Influenza A virus (A/New Jersey/12/2025(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
PQ033486,Influenza A virus,GenBank,,,"Hatuwal,B.K., Goel,V., Deliberto,T.J., Lowe,J., Emch,M., Webby,R., Wan,X.F.","University of Missouri-Columbia, Electrical Engineering and Computer Science",USA,2024-07-20,100677,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1701,partial,H1,4,,USA: Illinois,USA,IL,Sus scrofa,oronasopharynx,2020-04-16,,PRJNA1135970,"Influenza A virus (A/swine/Illinois/100677/2020(H1)) segment 4 hemagglutinin (HA) gene, complete cds"
MH601095,Influenza A virus,GenBank,GCA_039071495.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2018-07-16,EPI_ISL_312872,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: Washington,USA,WA,Homo sapiens,,2018-04-24,,PRJNA37813,"Influenza A virus (A/Washington/94/2018(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
PV071860,Influenza A virus,GenBank,GCA_047521985.1,SRR31605130,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-02-06,24-034002-001-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H5N1,3,,USA: CA,USA,CA,Bos taurus,mammalian milk,2024-11-11,SAMN45164173,PRJNA1102327,"Influenza A virus (A/cattle/CA/24-034002-001-original/2024(H5N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
MG831177,Influenza A virus,GenBank,set:43d44cccc62427dedd41d18469460dc72123f66a,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2018-01-29,EPI_ISL_291661,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: Wyoming,USA,WY,Homo sapiens,,2017-12-19,,PRJNA37813,"Influenza A virus (A/Wyoming/33/2017(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
PQ444753,Influenza A virus,GenBank,,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-10-09,EPI_ISL_19407623,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: California,USA,CA,Homo sapiens,,2024-03-13,,PRJNA998880,"Influenza A virus (A/California/43/2024(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
PP198158,Influenza A virus,GenBank,,,"Ciuoderis,K., Usuga,J., Perez-Restrepo,L.S., Gonzalez-Ramire,M., Carvajal,L., Cardona,A., Moreno,I., Hernandez-Ortiz,J., Diaz,A., Osorio,J.","Universidad Nacional, Facultad de Minas",Colombia,2024-09-23,M9326,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),948,partial,H1N1,7,,Colombia,Colombia,,Sus scrofa,,2016,,,"Influenza A virus (A/swine/Colombia/M9326/2016(H1N1)) segment 7 matrix protein 2 (M2) gene, partial cds; and matrix protein 1 (M1) gene, complete cds"
MK268476,Influenza A virus,GenBank,GCA_039084035.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2018-12-12,EPI_ISL_331541,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: Texas,USA,TX,Homo sapiens,,2018-08-30,,PRJNA37813,"Influenza A virus (A/Texas/131/2018(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
CY176576,Influenza A virus (A/Aarhus/INS3_653/2011(H1N1)),GenBank,GCA_038608075.1,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Wester,E., Bera,J., Ghedin,E., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Lynfield,R., Losso,M., Davey,R., Dwyer,D., Neaton,J., Lane,C., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/University of Minnesota/NCBI, National Center for Biotechnology Information, NIH",USA,2014-04-22,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2296,partial,H1N1,2,,Denmark: Aarhus,Denmark,,Homo sapiens,,2011-01-25,,"PRJNA37813,PRJNA183620","Influenza A virus (A/Aarhus/INS3_653/2011(H1N1)) polymerase PB1 (PB1) gene, complete cds; and PB1-F2 gene, complete sequence"
KP416224,Influenza A virus (A/silkie chicken/Dongguan/994/2014(mixed)),GenBank,set:d1d7ef72625521cbc613322cad1c818628fb001d,,"Lam,T.T., Zhou,B., Wang,J., Chai,Y., Shen,Y., Chen,X., Ma,C., Hong,W., Chen,Y., Zhang,Y., Duan,L., Chen,P., Jiang,J., Li,L., Poon,L.L., Webby,R.J., Smith,D.K., Leung,G.M., Peiris,J.S., Holmes,E.C., Guan,Y., Zhu,H., Lam,T.Y., Poon,L.M., Peiris,J.S.M.","The University of Hong Kong, Centre of Influenza Research, School of Public Health",China,2015-03-06,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1398,partial,mixed,6,1,"China: Dongguan, Guangdong",China,,Gallus gallus,oronasopharynx,2014-02-21,,,"Influenza A virus (A/silkie chicken/Dongguan/994/2014(mixed)) segment 6 neuraminidase (NA) gene, complete cds"
DQ997402,Influenza A virus (A/goose/Fujian/bb/2003(H5N1)),GenBank,set:9b49536f52b35a93b0fc82593f7e45fb5151cd2a,,"Liao,X., Zhang,X., Wang,J., Yu,J., Liu,J.","Beijing Genomics Institute, Chinese Academy of Sciences",China,2006-10-09,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1027,complete,H5N1,7,,China,China,,,,,,,"Influenza A virus (A/goose/Fujian/bb/2003(H5N1)) segment 7, complete sequence"
PV359943,Influenza A virus,GenBank,GCA_048820255.1,,"Gruner,W.E., Muehleman,D.M., Fries,A.C., Hanson,J.F., Kramer,D.L., Demarcus,L.S., Wasik,P.M., Robbins,A.S., Macias,E.A., Garcia,J.M., Renkas,M.C., Hartless,T.R., Hardy,J.","United States Air Force School of Aerospace Medicine Public Health Submission Group, 711th Human Performance Wing",USA,2025-03-21,USAFSAM-15677,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),838,partial,H1N1,8,,USA: Virginia,USA,VA,Homo sapiens,oronasopharynx,2025-02-27,,,"Influenza A virus (A/Virginia/USAFSAM-15677/2025(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
PV506460,Influenza A virus,GenBank,,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-04-15,EPI_ISL_19745420,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),865,partial,H3N2,8,,USA: Texas,USA,TX,Homo sapiens,,2025-01-22,,PRJNA998880,"Influenza A virus (A/Texas/18/2025(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
OQ917265,Influenza A virus,GenBank,GCA_039336955.1,,"Fitzsimmons,W., Bendall,E., Gilbert,J., Lauring,A.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2023-05-07,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),982,partial,H1N1,7,,USA,USA,,Homo sapiens,oronasopharynx,2022-11-18,,PRJNA818282,"Influenza A virus (A/Michigan/UOM10048487143/2022(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY167387,Influenza A virus (A/Tennessee/F1068/2010(H1N1)),GenBank,GCA_038581695.1,,"Wentworth,D.E., Halpin,R.A., Lin,X., Bera,J., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Oshansky,C.M., Wong,S.S., Webby,R., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., Thomas,P.G.","on behalf of JCVI/St Jude Children's Research Hospital/NCBI, National Center for Biotechnology Information, NIH",USA,2014-03-24,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2311,partial,H1N1,1,,"USA: Memphis, TN",USA,TN,Homo sapiens,,2010-03-02,,PRJNA183620,"Influenza A virus (A/Tennessee/F1068/2010(H1N1)) polymerase PB2 (PB2) gene, complete cds"
KP767301,Influenza A virus (A/chicken/Shanghai/S3720/2014(H9)),GenBank,set:cfcffd2b8887b39048aa425fa4a8fcf007c3f408,,"Li,Z., Liu,S., Hou,G., Wang,S., Li,J., Zhang,X., Wang,D., Chen,J.","China Animal Health and Epidemiology Center, Laboratory of Avian Disease Surveillance",China,2016-02-05,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1683,partial,H9,4,,China,China,,Gallus gallus,,2014-11-06,,,"Influenza A virus (A/chicken/Shanghai/S3720/2014(H9)) segment 4 hemagglutinin (HA) gene, complete cds"
PV378501,Influenza A virus,GenBank,GCA_049034375.1,,"Yang,J., Li,J., Sun,J., Fu,G., Tian,T., Yang,Y., Lu,X., Li,S., Wang,L., Dong,J., Wu,M., Liu,Y., Li,D., Hu,D., Dong,H., Shang,R., Wang,Y., Yuan,K., Ran,L., Sun,H., Tian,W., Huang,Y., Liu,J., Liu,W., Shi,W., Gao,G.F., Bi,Y.","Shandong First Medical University & Shandong Academy of Medical Sciences, Key Laboratory of Emerging Infectious Diseases in Universities of Shandong",China,2025-03-25,10.5BBZGS18-O,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H9N2,1,,China: Anhui,China,,Gallus gallus,oronasopharynx,2021-10-05,,,"Influenza A virus (A/chicken/Anhui/10.5BBZGS18-O/2021(H9N2)) segment 1 polymerase PB2 (PB2) gene, complete cds"
KX772342,Influenza A virus (A/swine/Minnesota/A01941706/2015(H1N1)),GenBank,GCA_038806415.1,,,USDA,USA,2016-09-18,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H1N1,2,,USA: Minnesota,USA,MN,Sus scrofa,lung,2015-12-21,,,"Influenza A virus (A/swine/Minnesota/A01941706/2015(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional putative PB1-F2 protein (PB1-F2) gene, complete sequence"
CY177184,Influenza A virus (A/mallard/California/1370/2013(H5N5)),GenBank,GCA_038694285.1,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Boyce,W.M., Goldstein,T., Lindsay,L.L., Plancarte,M., Wheeler,S.S., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/UC Davis/NCBI, National Center for Biotechnology Information, NIH",USA,2014-04-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H5N5,7,,"USA: Solano County, CA",USA,CA,Anas platyrhynchos,,2013-07-22,,PRJNA183620,"Influenza A virus (A/mallard/California/1370/2013(H5N5)) matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY223901,Influenza A virus (A/New Hampshire/09/2017(H3N2)),GenBank,GCA_038954575.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-03-31,EPI_ISL_256970,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H3N2,3,,USA: New Hampshire,USA,NH,Homo sapiens,,2017-02-14,,,"Influenza A virus (A/New Hampshire/09/2017(H3N2)) polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY020479,Influenza A virus (A/Singapore/6/1986(H1N1)),GenBank,GCA_037942895.1,,"Ghedin,E., Spiro,D., Miller,N., Zaborsky,J., Feldblyum,T., Subbu,V., Shumway,M., Sparenborg,J., Groveman,L., Halpin,R., Sitz,J., Koo,H., Salzberg,S.L., Webster,R.G., Hoffmann,E., Krauss,S., Naeve,C., Bao,Y., Bolotov,P., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of TIGR/St. Jude Children's Research Hospital/NCBI, National Center for Biotechnology Information, NIH",USA,2007-03-19,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1428,partial,H1N1,6,,Singapore,Singapore,,Homo sapiens,,1986,,,"Influenza A virus (A/Singapore/6/1986(H1N1)) segment 6, complete sequence"
MW875989,Influenza A virus,GenBank,GCA_039218975.1,,Direct Submission,"St. Jude Center of Excellence for Influenza Research and Surveillance (CEIRS), CEIRS Data Processing and Coordinating Center",USA,2021-04-12,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H7N3,1,,USA,USA,,Arenaria interpres,feces,2020-05-29,,PRJNA297868,"Influenza A virus (A/ruddy turnstone/Delaware Bay/199/2020(H7N3)) segment 1 polymerase PB2 (PB2) gene, complete cds"
OP951784,Influenza A virus,GenBank,GCA_039282065.1,,"Fitzsimmons,W., Bendall,E., Gilbert,J., Lauring,A.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2022-12-11,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H3N2,3,,USA,USA,,Homo sapiens,oronasopharynx,2022-04-01,,PRJNA818282,"Influenza A virus (A/Michigan/UOM10044824362/2022(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
GQ397815,Influenza A virus (A/Andalucia/RR3373/2009(H3N2)),GenBank,set:b5be7cd313edfda5c94835b2a8ce5c6ffb1c142b,,"Ledesma,J., Pozo,F., Casas,I., Lopez Valero,M., Calderon,A., Reyes,N., Cruz,N., Perez Brena,P.","Instituto de Salud Carlos III, Unidad de Virologia",Spain,2009-07-28,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),807,partial,H3N2,4,,Spain,Spain,,Homo sapiens,,2009-01-13,,,"Influenza A virus (A/Andalucia/RR3373/2009(H3N2)) segment 4 hemagglutinin (HA) gene, partial cds"
MZ575067,Influenza A virus,GenBank,GCA_038746165.1,,"Gass,J.D. Jr., Dusek,R.J., Hall,J.S., Hallgrimsson,G.T., Halldorsson,H.P., Vignisson,S.R., Ragnarsdottir,S.B., Jonsson,J.E., Krauss,S., Wong,S.-S., Wan,X.-F., Akter,S., Sreevatsan,S., Trovao,N.S., Nutter,F.B., Runstadler,J.A., Hill,N.J., Gass,J. Jr., Danner,A.","U.S. Geological Survey, National Wildlife Health Center",USA,2022-01-26,3823,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H16N3,7,,Iceland,Iceland,,Larus argentatus,,2014-09-21,,,"Influenza A virus (A/herring gull/Iceland/3823/2014(H16N3)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY045025,Influenza A virus (A/New York/3803/2009(H1N1)),GenBank,GCA_038535415.1,,"Spiro,D., Halpin,R., Bera,J., McAllen,J., Djikeng,A., Wang,S., Ghedin,E., Hostetler,J., Fedorova,N., Hine,E., Overton,L., Proudfoot,K., Stockwell,T., Katzel,D., Kim,M., Li,K., Sitz,J., Zhou,B., Wentworth,D.E., St.George,K., Fuschino,M., Griesemer,S., Lin,X., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/Wadsworth Center/NCBI, National Center for Biotechnology Information, NIH",USA,2009-08-26,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),850,partial,H1N1,8,,"USA: Jefferson County, New York",USA,NY,Homo sapiens,,2009-06-02,,PRJNA37813,"Influenza A virus (A/New York/3803/2009(H1N1)) segment 8, complete sequence"
