Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
DQ823143,West Nile virus,GenBank,set:DQ823143,,"Snapinn,K.W., Holmes,E.C., Young,D.S., Bernard,K.A., Kramer,L.D., Ebel,G.D.","Wadsworth Center, New York State Department of Health, Arbovirus Laboratories",USA,2006-08-08,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1503,partial,,,1,"USA: Erie Co., NY",USA,NY,Corvus brachyrhynchos,"kidney, abdominal cavity",2005-09-06,,,"West Nile virus strain 05002170 E protein gene, partial cds"
OK239671,West Nile virus,GenBank,,,"Nagy,A., Horvath,A.","National Public Health Center, National Reference Laboratory for Viral Zoonoses",Hungary,2022-09-17,5777_HUN2018,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10966,complete,,,,Hungary: Ujtelek,Hungary,,Homo sapiens,urine,2018,,,"West Nile virus strain 5777_WNV_HUN2018, complete genome"
HA073244,West Nile virus,GenBank,set:HA073244,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11955 from Patent WO2002068637
HA071659,West Nile virus,GenBank,set:HA071659,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10370 from Patent WO2002068637
HA074016,West Nile virus,GenBank,set:HA074016,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12727 from Patent WO2002068637
JN226829,West Nile virus,GenBank,set:JN226829,,"Venter,M., Human,S., van Niekerk,S., Mentoor,J., Williams,J.","University of Pretoria, Medical Virology",South Africa,2013-12-31,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),497,partial,,,,South Africa,South Africa,,Equus caballus,brain,2009-05-06,,,"West Nile virus strain SAE55/09 RNA-dependent RNA polymerase gene, partial cds"
PQ450193,West Nile virus,GenBank,,,"Gondard,M., Gonzalez,G., Blanchard,Y., Tasset,M., Lucas,P., Niczyporuk,J.S.","ANSES, LSAN, UMR VIROLOGIE",France,2024-11-12,POL7/Poland/2027,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11019,complete,,,,Poland,Poland,,Corvus cornix,swab,2024-07-26,,,"West Nile virus isolate POL7/Poland/2027, complete genome"
HA076243,West Nile virus,GenBank,set:HA076243,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14954 from Patent WO2002068637
HA061453,West Nile virus,GenBank,set:HA061453,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 164 from Patent WO2002068637
EF631156,West Nile virus,GenBank,set:EF631156,,"Bertolotti,L., Walker,E.D., Brawn,J., Ruiz,M.O., Hamer,G.L., Loss,S., Kitron,U., Goldberg,T.L.","University of Illinois at Urbana Champaign, Department of Pathobiology",USA,2008-05-31,HoEw01,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1575,partial,,,,"USA: Illinois, Cook County",USA,IL,Passer domesticus,,2005-08-03,,,"West Nile virus isolate HoEw01 polyprotein gene, partial cds"
HA072908,West Nile virus,GenBank,set:HA072908,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11619 from Patent WO2002068637
HA064282,West Nile virus,GenBank,set:HA064282,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2993 from Patent WO2002068637
HA072155,West Nile virus,GenBank,set:HA072155,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10866 from Patent WO2002068637
HA073069,West Nile virus,GenBank,set:HA073069,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11780 from Patent WO2002068637
KX547378,West Nile virus,GenBank,set:KX547378,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Suffolk Co., NY",USA,NY,Culex,,2002-09-11,,PRJNA262930,"West Nile virus strain WNV-1/Culex/USA/38020161/2002, complete genome"
HA076588,West Nile virus,GenBank,set:HA076588,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),15,partial,,,,,,,,,,,,Sequence 15299 from Patent WO2002068637
HA069473,West Nile virus,GenBank,set:HA069473,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8184 from Patent WO2002068637
KX547381,West Nile virus,GenBank,set:KX547381,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Putnam Co., NY",USA,NY,Cyanocitta cristata,,2003-10-03,,PRJNA262930,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/03003401/2003, complete genome"
HA063986,West Nile virus,GenBank,set:HA063986,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2697 from Patent WO2002068637
HA071890,West Nile virus,GenBank,set:HA071890,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10601 from Patent WO2002068637
OQ721850,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Smith,R., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Polk, Iowa",USA,IA,Culex restuans,pooled insects,2017-08-28,,PRJNA472981,"West Nile virus strain WNV/mosquito/Polk-IA-USA/2017-08-28/W2002, partial genome"
HA072605,West Nile virus,GenBank,set:HA072605,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11316 from Patent WO2002068637
HA067853,West Nile virus,GenBank,set:HA067853,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6564 from Patent WO2002068637
HA063914,West Nile virus,GenBank,set:HA063914,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2625 from Patent WO2002068637
LN808687,West Nile virus,GenBank,set:LN808687,,"Dinu,S., Panculescu-Gatej,I., Cotar,A., Sirbu,A., Falcuta,E., Prioteasa,L., Oprisan,G., Badescu,D., Reiter,P., Ceianu,C.","NIRDMI Cantacuzino, Molecular Epidemiology, Splaiul Indepedentei, 103, Bucharest, N/A",Romania,2015-01-28,RO_mo460/2012,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),490,partial,,,,Romania,Romania,,Culex pipiens,pooled insects,2012-09-28,,,"West Nile virus partial polyprotein gene for envelope glycoprotein, isolate RO_mo460/2012"
HA076340,West Nile virus,GenBank,set:HA076340,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15051 from Patent WO2002068637
HA073164,West Nile virus,GenBank,set:HA073164,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11875 from Patent WO2002068637
HA067906,West Nile virus,GenBank,set:HA067906,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6617 from Patent WO2002068637
PQ381119,West Nile virus,GenBank,,,"Nagy,A.","National Center for Public Health and Pharmacy, National Reference Laboratory for Viral Zoonoses",Hungary,2024-10-23,8572_2024_WNV_HU,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),420,partial,,,,Hungary: Mezotur,Hungary,,Homo sapiens,cerebrospinal fluid,2024,,,"West Nile virus isolate 8572_2024_WNV_HU NS3 gene, partial cds"
HA062982,West Nile virus,GenBank,set:HA062982,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1693 from Patent WO2002068637
MK327796,West Nile virus,GenBank,set:MK327796,,"Ain-Najwa,M.Y., Yasmin,A.R., Omar,A.R., Arshad,S.S., Jalila,A., Mohammed,H.O., Kumar,K., Ahmad Khusaini,M.K.S.","Universiti Putra Malaysia, Veterinary Laboratory Diagnosis",Malaysia,2019-07-06,UPM-Perak8,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),289,partial,,,,Malaysia,Malaysia,,Aves,,2017,,,"West Nile virus isolate UPM-Perak8 polyprotein gene, complete cds"
HA063786,West Nile virus,GenBank,set:HA063786,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2497 from Patent WO2002068637
KJ501533,West Nile virus,GenBank,set:KJ501533,,"Newman,R.M., Zody,M.C., Henn,M., Kramer,L., Ciota,A., Young,D., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-30,WNV-1/US/BID-V7817/2012,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10609,complete,,,,USA,USA,,Culicidae,pooled insects,2012,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V7817/2012, complete genome"
KX129740,West Nile virus,GenBank,set:KX129740,,"Deryabin,P., Atshabar,B., Sansyzbaev,Y., Berezin,V., Nurmakhanov,T., Yeskhojayev,O., Vilkova,A., Ayazbayev,T., Andryushchenko,A., Shevtsov,A.","Public Health England, Research",,2016-07-03,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),702,partial,,,,"Kazakhstan: West Kazakhstan oblast, Akzhaik District",Kazakhstan,,Culex modestus,,2015,,,"West Nile virus strain West Kazakhstan/mosquito 1 polyprotein gene, partial cds"
HA061874,West Nile virus,GenBank,set:HA061874,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 585 from Patent WO2002068637
HA066832,West Nile virus,GenBank,set:HA066832,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5543 from Patent WO2002068637
AF385265,West Nile virus,GenBank,set:AF385265,,"Anderson,J.F., Vossbrinck,C.R., Andreadis,T.G., Iton,A., Beckwith,W.H. III, Mayo,D.R., Inton,A., Beckwith,W.H.","Connecticut Agricultural Experiment Station, Department of Soil and Water, Department of Entomology",USA,2001-06-26,4591,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),921,partial,,,1,"USA: Conneticut, Winstead",USA,CT,Corvus brachyrhynchos,,,,,"West Nile virus isolate 4591 polyprotein gene, partial cds"
KX547501,West Nile virus,GenBank,set:KX547501,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Queens Co., NY",USA,NY,Corvus brachyrhynchos,,2004-09-10,,PRJNA262930,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04002721/2004, complete genome"
HM488237,West Nile virus,GenBank,set:HM488237,,"Henn,M.R., Newman,R.M., Young,D., Ciota,A., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Kramer,L., Nusbaum,C., Birren,B.",Broad Institute of MIT and Harvard,USA,2010-07-28,WNV-1/US/BID-V4622/2008,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10621,complete,,,,USA: New York,USA,NY,Corvus brachyrhynchos,brain,2008,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4622/2008, complete genome"
HM488155,West Nile virus,GenBank,set:HM488155,,"Armstrong,P.M., Vossbrinck,C.R., Andreadis,T.G., Anderson,J.F., Pesko,K.N., Newman,R.M., Lennon,N.J., Birren,B.W., Ebel,G.D., Henn,M.R., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Armstrong,P., Anderson,J., Andreadis,T., Vossbrinck,C., Nusbaum,C., Ebel,G., Birren,B.",Broad Institute of MIT and Harvard,USA,2010-08-14,WNV-1/US/BID-V4229/2006,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10617,complete,,,1,USA: Connecticut,USA,CT,Culex restuans,,2006,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4229/2006, complete genome"
HA061319,West Nile virus,GenBank,set:HA061319,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 30 from Patent WO2002068637
HA071743,West Nile virus,GenBank,set:HA071743,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10454 from Patent WO2002068637
HA071507,West Nile virus,GenBank,set:HA071507,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10218 from Patent WO2002068637
FZ413185,West Nile virus,GenBank,set:FZ413185,,"Linnen,J.M., Pollner,R.B., Wu,W., Darby,P.M., Dennis,G.G.",,,2011-04-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),22,partial,,,,,,,,,,,,JP 2011015687-A/79: Compositions and Methods for Detecting West Nile Virus
HA064080,West Nile virus,GenBank,set:HA064080,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2791 from Patent WO2002068637
HA076590,West Nile virus,GenBank,set:HA076590,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),15,partial,,,,,,,,,,,,Sequence 15301 from Patent WO2002068637
HA072028,West Nile virus,GenBank,set:HA072028,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10739 from Patent WO2002068637
HA070618,West Nile virus,GenBank,set:HA070618,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9329 from Patent WO2002068637
HA064115,West Nile virus,GenBank,set:HA064115,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2826 from Patent WO2002068637
HA065086,West Nile virus,GenBank,set:HA065086,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3797 from Patent WO2002068637
OM202920,West Nile virus,GenBank,,SRR17262072,"Rios,M., Fares-Gusmao,R., Volkova,E., Grinev,A., Assis,F., Chancey,C., Ok,S., Rocha,B., Sippert,E., Tallon,L., Sadzewicz,L., Vavikolanu,K., Mehta,A., Aluvathingal,J., Nadendla,S., Yan,Y., Sichtig,H.","US Food and Drug Administration, Center for Devices and Radiological Health",USA,2022-03-22,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10956,partial,,,,USA,USA,,Homo sapiens,,2018,SAMN24061093,PRJNA231221,UNVERIFIED: West Nile virus strain FDAARGOS_1644 genomic sequence
HA066775,West Nile virus,GenBank,set:HA066775,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5486 from Patent WO2002068637
MF175824,West Nile virus,GenBank,set:MF175824,,"Aroh,C., D'Anton,M., Liang,C., Raj,P., Wakeland,B., Yan,N., Wakeland,E.","UT Southwestern Medical Center, Department of Immunology",USA,2018-12-31,AVA1305278,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10250,partial,,,,USA: Dallas Co. TX,USA,TX,Culex quinquefasciatus,,2013-08-13,,,"West Nile virus isolate AVA1305278 polyprotein gene, partial cds"
HA071971,West Nile virus,GenBank,set:HA071971,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10682 from Patent WO2002068637
HA063246,West Nile virus,GenBank,set:HA063246,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1957 from Patent WO2002068637
MH507727,West Nile virus,GenBank,set:MH507727,,"Grubaugh,N., Fang,Y., Matteson,N.L., Gangavarapu,K., Coffey,L., Barker,C., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2019-01-20,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Riverside,California",USA,CA,Corvus brachyrhynchos,tissue,2012-06-14,,PRJNA472981,"West Nile virus strain WNV/bird/Riverside_CA_USA/2012-06-14/W145, partial genome"
EF631047,West Nile virus,GenBank,set:EF631047,,"Bertolotti,L., Walker,E.D., Brawn,J., Ruiz,M.O., Hamer,G.L., Loss,S., Kitron,U., Goldberg,T.L.","University of Illinois at Urbana Champaign, Department of Pathobiology",USA,2008-05-31,CpEc04,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1575,partial,,,,"USA: Illinois, Cook County",USA,IL,Culex pipiens,,2005-07-26,,,"West Nile virus isolate CpEc04 polyprotein gene, partial cds"
OQ721315,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Smith,R., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Polk, Iowa",USA,IA,Culex restuans,pooled insects,2020-09-21,,PRJNA472981,"West Nile virus strain WNV/mosquito/Polk-IA-USA/2020-09-21/W1884, partial genome"
OQ721455,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Balasuriya,U., Christofferson,R., Harden,T., Mekuria,Z., Peak,L., Roy,A., Strother,K., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Allen, Louisiana",USA,LA,Culex quinquefasciatus,pooled insects,2017-07-04,,PRJNA472981,"West Nile virus strain WNV/mosquito/Allen-LA-USA/2017-07-04/W1379, partial genome"
HA067682,West Nile virus,GenBank,set:HA067682,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6393 from Patent WO2002068637
KF114261,West Nile virus,GenBank,set:KF114261,,"Sekulin,K., Cordioli,P., Nowotny,N.","University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",Austria,2014-06-21,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),2593,partial,,,,Italy: Lombardy,Italy,,Corvus cornix,,2009,,,"West Nile virus strain 204146-2 polyprotein gene, partial cds"
HA069300,West Nile virus,GenBank,set:HA069300,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8011 from Patent WO2002068637
OZ201435,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,WH104G-8-2-Cxp-2,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2018-08-02,SAMEA116354533,PRJEB80643,"West Nile virus isolate WH104G-8-2-Cxp-2 genome assembly, segment: main"
HA066061,West Nile virus,GenBank,set:HA066061,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4772 from Patent WO2002068637
HA063292,West Nile virus,GenBank,set:HA063292,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2003 from Patent WO2002068637
HA067263,West Nile virus,GenBank,set:HA067263,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5974 from Patent WO2002068637
HA063978,West Nile virus,GenBank,set:HA063978,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2689 from Patent WO2002068637
HA067217,West Nile virus,GenBank,set:HA067217,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5928 from Patent WO2002068637
HA072907,West Nile virus,GenBank,set:HA072907,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11618 from Patent WO2002068637
KJ501189,West Nile virus,GenBank,set:KJ501189,,"Newman,R.M., Zody,M.C., Reisen,W., Ebel,G., Brault,A., Duggal,N., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-30,WNV-1/US/BID-V7487/2007,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10897,partial,,,,USA,USA,,Culex tarsalis,pooled insects,2007,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V7487/2007, partial genome"
