Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KR136195,Orthonairovirus haemorrhagiae,GenBank,set:6d07016e3ba516d0c8bca4acea2f54fd93297fea,,"Kayedi,M.H., Chinikar,S., Mostafavi,E., Khakifirouz,S., Jalali,T., Hosseini-Chegeni,A., Naghizadeh,A., Niedrig,M., Fooks,A.R., Shahhosseini,N.",Pasteur Institute of Iran,Iran,2015-10-04,IR-T6-HAS,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),489,partial,,,1,Iran,Iran,,Hyalomma asiaticum,,2012,,,"Orthonairovirus haemorrhagiae isolate IR-T6-HAS capsid protein gene, partial cds"
PQ878926,Orthonairovirus haemorrhagiae,GenBank,,,"Zhirova,A., Lisitskaya,Y., Volynkina,A., Manucharyan,A., Melik-Andreasyan,G.","Stavropol State Research Anti-Plague Institute, Laboratory for diagnostics of viral infections",,2025-03-02,521-ARM-TI-2023,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Armenia,Armenia,,Ixodoidea,,2023,,,"Orthonairovirus haemorrhagiae isolate 521-ARM-TI-2023 RNA-dependent RNA polymerase gene, partial cds"
PV210236,Orthonairovirus haemorrhagiae,GenBank,,,"Naidenova,E.V., Krasnov,Y.M., Zakharov,K.S., Agafonov,D.A., Senichkina,A.M., Guseva,N.P., Katyshev,S.D., Polunina,T.A., Kotova,N.V., Gurkin,G.A., Kartashov,M.Y., Shipovalov,A.V., Kabanov,A.S., Boumbaly,S., Diallo,M.G., Bah,M.B.","Russian Antiplague Research Institute 'Microbe', Microbiology",,2025-03-19,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),11044,partial,,L,,Guinea: N'Zerekore,Guinea,,Amblyomma variegatum,,2021-04-02,,,"Orthonairovirus haemorrhagiae strain 5438 RNA-dependent RNA polymerase gene, partial cds"
OR047184,Orthonairovirus haemorrhagiae,GenBank,,,"Moming,A., Zhu,Q., Bai,Y., Jin,J., Wu,Q., Su,Z., Tang,S., Zhang,Y., Shen,S., Deng,F.","Wuhan Institute of Virology, Chinese Academy of Sciences",China,2023-08-21,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12180,partial,,L,,China,China,,Homo sapiens,brain,1975,,,"Orthonairovirus haemorrhagiae strain 75024 segment L, complete sequence"
PV390604,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Mullojanova,M., Hikmatov,T., Tishkova,F., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2025-04-05,CCHFV_K.Sh.21,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,partial,Asia,S,,Tajikistan,Tajikistan,,Homo sapiens,blood,2023-07-12,,,"Orthonairovirus haemorrhagiae isolate CCHFV_K.Sh.21 segment S nucleocapsid protein gene, complete cds"
KR814838,Orthonairovirus haemorrhagiae,GenBank,set:58f18f1fd731b7b5822f616614d06424d739f10b,,"Volynkina,A., Pisarenko,S.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,36-ST-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1670,complete,,S,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 36-ST-2014 segment S, complete sequence"
GU477489,Orthonairovirus haemorrhagiae,GenBank,set:ede671ec0254c4a5144820846964431770120e2c,,"Papa,A., Papadimitriou,E., Christova,I.","Medical School, Dept. of Microbiology",Greece,2011-01-12,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,complete,,S,1,Bulgaria,Bulgaria,,Homo sapiens,,1981,,,"Crimean-Congo hemorrhagic fever virus strain V42/81 segment S, complete sequence"
KC477783,Orthonairovirus haemorrhagiae,GenBank,set:caacd3e6f401feddf335772ce6bc99a842a936a7,,"Fajs,L., Jakupi,X., Ahmeti,S., Humolli,I., Dedushaj,I., Avsic-Zupanc,T.","Institute of Microbiology and Immunology, Mf, Ul, Laboratory for Diagnosis of Zoonoses",Slovenia,2014-01-27,KS-189,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),220,partial,,,1,Kosovo,Kosovo,,Homo sapiens,,2012-10-01,,,"Crimean-Congo hemorrhagic fever virus isolate KS-189 nucleoprotein gene, partial cds"
MK297926,Orthonairovirus haemorrhagiae,GenBank,set:4942f02b522e0aa2d1584a938c13ba2cb5e5cacd,,"Moraga Fernandez,A., Royo-Hernandez,L., Habela,M.A., Ruiz Fons,F., Calero-Bernal,R., Gortazar,C., de la Fuente,J., Fernandez de Mera,I.G.","Instituto de Investigacion en Recursos Cinegeticos, Sanidad Animal",Spain,2019-09-15,309,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),212,partial,,S,,Spain,Spain,,Hyalomma lusitanicum,,2017,,,"Orthonairovirus haemorrhagiae isolate 309 nucleocapsid protein gene, partial cds"
KR821422,Orthonairovirus haemorrhagiae,GenBank,set:e249a1d842578dd91e9d5839f6011609565a5225,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,47-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 47-STV/HU-2013 envelope glycoprotein gene, partial cds"
MN624686,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,1452-STV/TI-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Hyalomma marginatum,,2016-07-31,,,"Orthonairovirus haemorrhagiae isolate 1452-STV/TI-2016 envelope glycoprotein gene, partial cds"
KR821900,Orthonairovirus haemorrhagiae,GenBank,set:ca584c223d6f743b4a0322bc61e5f32ee66cf1c1,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4652-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4652-STV/HU-2009 RNA-dependent RNA polymerase gene, partial cds"
MG969426,Orthonairovirus haemorrhagiae,GenBank,set:47ae3995c4600ecae49ad7b8e2befac0e1bebb47,,"Sahin,E., Farzani,T., Coleri Cihan,A., Ozkul,A.","Ankara University, Biology",Turkey,2018-03-21,KAST2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1938,partial,,M,,Turkey,Turkey,,Homo sapiens,blood,2015-05-25,,,"Orthonairovirus haemorrhagiae isolate KAST2012 segment M glycoprotein gene, partial cds"
MN624321,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,132-STV/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2015-07-23,,,"Orthonairovirus haemorrhagiae isolate 132-STV/HU-2015 nucleocapsid protein gene, partial cds"
MN624716,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,13-ASTR/TI-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Hyalomma marginatum,,2016-05-15,,,"Orthonairovirus haemorrhagiae isolate 13-ASTR/TI-2016 envelope glycoprotein gene, partial cds"
GU324994,Orthonairovirus haemorrhagiae,GenBank,set:a5784d34fad0589b77ec525848658caf8f14356e,,"Bursali,A., Tekin,S., Mutluay,N., Ekici,M., Ozkan,M., Dundar,E.","Balikesir Universitey, Biology Department",,2010-12-14,YD-2-kk536,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),430,partial,,,,Turkey,Turkey,,Homo sapiens,,1999,,,"Crimean-Congo hemorrhagic fever virus isolate YD-2-kk536 nucleoprotein gene, partial cds"
KR815057,Orthonairovirus haemorrhagiae,GenBank,set:3aa2b4519231af940ceb56c451b45afd62e0c7d3,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,10-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 10-STV/HU-2013 nucleocapsid protein gene, partial cds"
AY905633,Orthonairovirus haemorrhagiae,GenBank,set:7ec583e095ccfffbaf268ae738a0a2f3b2834345,,"Burt,F.J., Swanepoel,R.","National Institute for Communicable Diseases, Special Pathogens Unit",South Africa,2005-06-01,spu566/86,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),450,partial,,S,1,South Africa,South Africa,,,,,,,"Crimean-Congo hemorrhagic fever virus isolate spu566/86 nucleoprotein gene, partial cds"
KR821455,Orthonairovirus haemorrhagiae,GenBank,set:58b3a69fff88fe16f292cb1b5dfab581877da352,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,54-STV/HU-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2010,,,"Orthonairovirus haemorrhagiae isolate 54-STV/HU-2010 envelope glycoprotein gene, partial cds"
U15090,Orthonairovirus haemorrhagiae,GenBank,set:eddd2234167ecf4798be4bb36bac9ba113e8669f,,"Marriott,A.C., Berthet,F., Nuttall,P.A., Zeller,H.G.","Marriott A.C., NERC Institute of Virology & Environmental Microbiology, Mansfield Road, Oxford, OX1 3SR",United Kingdom,1995-03-31,ArD 97264,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),499,partial,,,,,,,,,,,,"Crimean-Congo hemorrhagic fever virus isolate ArD 97264 nucleoprotein gene, partial cds"
MN624389,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,95-ROS/HU-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2016-06-09,,,"Orthonairovirus haemorrhagiae isolate 95-ROS/HU-2016 nucleocapsid protein gene, partial cds"
AY995164,Orthonairovirus haemorrhagiae,GenBank,set:e1c07627ffc6baa06b03d826c9908f2187973e77,,"Meissner,J.D., Seregin,S.S., Seregin,S.V., Vyshemirskii,O.I., Samokhvalov,E.I., Lvov,D.K., Netesov,S.V., Petrov,V.S.",State Research Center for Virology and Biotechnology 'Vector',,2005-04-24,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1057,partial,,L,1,Russia,Russia,,,,2001,,,"Crimean-Congo hemorrhagic fever virus strain 28044 RNA-dependent RNA polymerase gene, partial cds"
KR814862,Orthonairovirus haemorrhagiae,GenBank,set:46ffdd0c114330e40e9f8b33588b94a7906b10e6,,"Volynkina,A., Pisarenko,S.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,52-R-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5361,complete,,M,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 52-R-2014 segment M, complete sequence"
PV168396,Orthonairovirus haemorrhagiae,GenBank,,,"Naidenova,E.V., Krasnov,Y.M., Zakharov,K.S., Agafonov,D.A., Senichkina,A.M., Guseva,N.P., Katyshev,S.D., Polunina,T.A., Kotova,N.V., Gurkin,G.A., Kartashov,M.Y., Shipovalov,A.V., Kabanov,A.S., Boumbaly,S., Diallo,M.G., Bah,M.B.","Russian Antiplague Research Institute 'Microbe', Microbiology",,2025-03-16,5440,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),2910,partial,,M,,Guinea: Kankan,Guinea,,Rhipicephalus,,2021-04-06,,,"Orthonairovirus haemorrhagiae isolate 5440 envelope glycoprotein gene, partial cds"
KY484027,Orthonairovirus haemorrhagiae,GenBank,set:8ce1913c3419dc08c7727a049d3073743c8ddfba,,"Koehler,J.W., Delp,K.L., Kearney,B.J., Conrad,T.A., Schoepp,R.J., Garrison,A.R., Altimura,L.A., Rossi,C.A., Minogue,T.D.","USAMRIID, DSD",USA,2017-04-02,UCCR4416,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1686,complete,,S,,Senegal,Senegal,,Hyalomma truncatum,,1969,,,"Orthonairovirus haemorrhagiae isolate UCCR4416 segment S, complete sequence"
KR821474,Orthonairovirus haemorrhagiae,GenBank,set:7a5004adb63a4787ae1103b16f9c4bba49212e7b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4618-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4618-STV/HU-2009 envelope glycoprotein gene, partial cds"
MN866183,Orthonairovirus haemorrhagiae,GenBank,,,"Sahay,R.R., Dhandore,S., Chauhan,A., Bhatt,L., Garg,V., Gupta,N., Nyayanit,D.A., Shete,A.M., Singh,R., Patil,S., Sharma,H., Meena,D., Gawande,P., Kalele,K., Jain,R., Mali,D., Malhotra,B., Nag,V., Kaur,H., Singh,N., Singh,S., Gopalkrishnan,M., Yadav,P.D., Yadav,P.","National Institute of Virology, Maximum Containment Laboratory",India,2020-11-13,MCL-19-H-2524,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5349,partial,,M,,India: Gujarat State,India,,Homo sapiens,,2019,,,"Orthonairovirus haemorrhagiae isolate MCL-19-H-2524 segment M, complete sequence"
MN624931,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,117-ROS/TI-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Hyalomma marginatum,,2016-05-19,,,"Orthonairovirus haemorrhagiae isolate 117-ROS/TI-2016 RNA-dependent RNA polymerase gene, partial cds"
MN930414,Orthonairovirus haemorrhagiae,GenBank,,,"Sahay,R.R., Dhandore,S., Yadav,P.D., Chauhan,A., Bhatt,L., Garg,V., Gupta,N., Nyayanit,D.A., Shete,A.M., Singh,R., Patil,S., Sharma,H., Meena,D., Gupta,J., Gawande,P., Kalele,K., Jain,R., Mali,D., Malhotra,B., Nag,V., Khatri,P.K., Kaur,H., Vijay,N., Singh,S., Gopalakrishnan,M.","National Institute of Virology, Maximum Containment Laboratory",India,2020-06-24,19-T-2059,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5349,partial,,M,1,"India: Gujarat State, Bhavnagar",India,,,,2019,,,"Orthonairovirus haemorrhagiae isolate 19-T-2059 segment M glycoprotein precursor, gene, complete cds"
KR815083,Orthonairovirus haemorrhagiae,GenBank,set:e970ccc55f55410869614ff94b67ff97b7293858,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,71-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 71-STV/HU-2013 nucleocapsid protein gene, partial cds"
KR821348,Orthonairovirus haemorrhagiae,GenBank,set:777e1685692a93fc0f2455fddbf5e4ea67cf6c99,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,59-ROS/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 59-ROS/TI-2012 envelope glycoprotein gene, partial cds"
KR814866,Orthonairovirus haemorrhagiae,GenBank,set:9d812d961fbbe02e40d39d7153fc0354feedcefb,,"Volynkina,A., Pisarenko,S.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,3756-ST-2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5362,complete,,M,,Russia,Russia,,Homo sapiens,blood,2007,,,"Orthonairovirus haemorrhagiae isolate 3756-ST-2007 segment M, complete sequence"
KY362515,Orthonairovirus haemorrhagiae,GenBank,set:0653bc8ac9e5a40c175baa0f5fda5bb94abd9995,,"Zivcec,M., Guerrero,L., Albarino,C., Spiropoulou,C.","Centers for Disease Control and Prevention, Viral Special Pathogens Branch",USA,2017-04-01,Turkey_812955,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12052,complete,,L,,Turkey,Turkey,,Homo sapiens,blood,2004-05-19,,,"Orthonairovirus haemorrhagiae isolate Turkey_812955 segment L, complete sequence"
KR815181,Orthonairovirus haemorrhagiae,GenBank,set:b1d6e1a27011aeb57bf6251d3ad33f20bb53047d,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,31-STV/HU-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2010,,,"Orthonairovirus haemorrhagiae isolate 31-STV/HU-2010 nucleocapsid protein gene, partial cds"
KR814973,Orthonairovirus haemorrhagiae,GenBank,set:3c09ed7cf090d8303050cd6bc70fff64159a1e45,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,73-ROS/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 73-ROS/HU-2012 nucleocapsid protein gene, partial cds"
KR821932,Orthonairovirus haemorrhagiae,GenBank,set:9f1e6704ecd85fc9976014909dccd6241eaa104b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4483-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4483-STV/HU-2008 RNA-dependent RNA polymerase gene, partial cds"
KR821211,Orthonairovirus haemorrhagiae,GenBank,set:09059a9b18285952595f772741091d03c49b583b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,42-STV/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 42-STV/HU-2014 envelope glycoprotein gene, partial cds"
KR815212,Orthonairovirus haemorrhagiae,GenBank,set:09244ca1cab9ba116c0a20210a7571d9f506f0cb,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4629-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4629-STV/HU-2009 nucleocapsid protein gene, partial cds"
MN624809,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,7103-VOL/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2015-06-05,,,"Orthonairovirus haemorrhagiae isolate 7103-VOL/HU-2015 RNA-dependent RNA polymerase gene, partial cds"
MN624678,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,202-ROS/TI-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Hyalomma marginatum,,2015-05-27,,,"Orthonairovirus haemorrhagiae isolate 202-ROS/TI-2015 envelope glycoprotein gene, partial cds"
MN624637,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,25-KALM/HU-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2016-07-09,,,"Orthonairovirus haemorrhagiae isolate 25-KALM/HU-2016 envelope glycoprotein gene, partial cds"
HQ188919,Orthonairovirus haemorrhagiae,GenBank,set:a0b8d469edcf24f182d949fe98626431ffe252ba,,"Kalaycioglu,A.T., Durmaz,R., Uyar,Y., Unaldi,O., Aksekili,E., Ozkul,A., Korukluoglu,G., Ertek,M., Sezgin,A.","Refik Saydam National Public Health Agency, Molecular Microbiology Research and Application Laboratory",Turkey,2010-12-26,Karabuk 654-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),526,partial,,,1,Turkey,Turkey,,Homo sapiens,blood,2010,,,"Crimean-Congo hemorrhagic fever virus isolate Karabuk 654-2010 S protein (S) gene, partial cds"
PP735345,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Shah,S., Elaldi,N., Allen,D., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2024-10-26,CCHFV_13,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5062,partial,Europe,L,,Turkey,Turkey,,Homo sapiens,blood,2020-07-20,,,"Orthonairovirus haemorrhagiae isolate CCHFV_13 segment L RNA-dependent RNA polymerase gene, partial cds"
KR821757,Orthonairovirus haemorrhagiae,GenBank,set:ce0386a1c5ed925c77464ec42b331273fe54810e,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,26-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 26-ROS/HU-2013 RNA-dependent RNA polymerase gene, partial cds"
MN624796,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,212-ROS/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2015-07-30,,,"Orthonairovirus haemorrhagiae isolate 212-ROS/HU-2015 RNA-dependent RNA polymerase gene, partial cds"
