Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KX922704,Zika virus,GenBank,set:KX922704,SRR5122850,"Grubaugh,N.D., Ladner,J.T., Kraemer,M.U.G., Dudas,G., Tan,A.L., Gangavarapu,K., Wiley,M.R., White,S., Theze,J., Magnani,D.M., Prieto,K., Reyes,D., Bingham,A.M., Paul,L.M., Robles-Sikisaka,R., Oliveira,G., Pronty,D., Barcellona,C.M., Metsky,H.C., Baniecki,M.L., Barnes,K.G., Chak,B., Freije,C.A., Gladden-Young,A., Gnirke,A., Luo,C., MacInnis,B., Matranga,C.B., Park,D.J., Qu,J., Schaffner,S.F., Tomkins-Tinch,C., West,K.L., Winnicki,S.M., Wohl,S., Yozwiak,N.L., Quick,J., Fauver,J.R., Khan,K., Brent,S.E., Reiner,R.C. Jr., Lichtenberger,P.N., Ricciardi,M.J., Bailey,V.K., Watkins,D.I., Cone,M.R., Kopp,E.W. Jr., Hogan,K.N., Cannons,A.C., Jean,R., Monaghan,A.J., Garry,R.F., Loman,N.J., Faria,N.R., Porcelli,M.C., Vasquez,C., Nagle,E.R., Cummings,D.A.T., Stanek,D., Rambaut,A., Sanchez-Lockhart,M., Sabeti,P.C., Gillis,L.D., Michael,S.F., Bedford,T., Pybus,O.G., Isern,S., Palacios,G., Andersen,K.G., Grubaugh,N., Tan,A., Gangavarupu,K., Cone,M., Kopp,E., Hogan,K., Cannons,A., Michael,S., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbial Science",USA,2016-10-05,ZIKV/Homo_sapiens/USA/2016/FL030U,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10609,partial,,,1,"USA: Miami, Florida",USA,FL,Homo sapiens,urine,2016-08-02,SAMN05853063,PRJNA342539,"Zika virus isolate ZIKV/Homo_sapiens/USA/2016/FL030U polyprotein gene, complete cds"
KX173842,Zika virus,GenBank,set:KX173842,,"Motta,I.J.F., Spencer,B.R., Silva,S.G.C., Arruda,M.B., Dobbin,J.A., Gonzaga,Y.B.M., Arcuri,I.P., Tavares,R.C.B.S., Atta,E.H., Fernandes,R.F.M., Costa,D.A., Ribeiro,L.J., Limonte,F., Higa,L.M., Voloch,C.M., Brindeiro,R.M., Tanuri,A., Ferreira,O.C. Jr.","Federal University of Rio de Janeiro, Genetics Dept. and Clementino Fraga Filho University Hospital",Brazil,2016-05-06,16Z08,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),329,partial,,,,Brazil,Brazil,,Homo sapiens,blood,2016-02-11,,,"Zika virus isolate 16Z08 envelope protein gene, partial cds"
MK371391,Zika virus,GenBank,set:MK371391,,"Barrio-Nuevo,K.M., Cunha,M.S., Luchs,A., Fernandes,A., Rocco,I.M., Mucci,L.F., de Souza,R.P., Medeiros-Sousa,A.R., Ceretti-Junior,W., Marrelli,M.T., Barrio-Nuevo,K.","University of Sao Paulo, Epidemiology",Brazil,2020-01-03,Flavi_148,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),267,partial,,,1,Brazil: Sao Paulo,Brazil,,Limatus durhamii,,2017-02-07,,,"Zika virus strain ZIKV/Mosquito/BRA/2017/Flavi_148 NS5 gene, partial cds"
MH916804,Zika virus,GenBank,set:MH916804,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Hirsch,A., Parkins,C., Streblow,D.",J. Craig Venter Institute,USA,2018-10-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10641,partial,,,,,,,Macaca mulatta,,,,PRJNA314889,"UNVERIFIED: Zika virus strain ZIKV/Homo sapiens/PRI/PRVABC59_15/2015 genomic sequence, sequence"
OL423647,Zika virus,GenBank,,,"Giovanetti,M., Fonseca,V.S., Lourenco,J., Xavier,J., Claro,I.M., Graf,T., Nascimento,V.A., Adelino,T., Iani,F.C.M., Sabino,E.C., Naveca,F.G., Salles,F.S., Nogueira,L., Fabri,A., Oliveira,E.C., Demarchi,L.H.F., Silva,V.L., Filippis,A.M.B., Abreu,A.L., Oliveira,W.K., Croda,J., Albuquerque,C.F.C., Loman,N., Faria,N.R., de Oliveira,T., Alcantara,L.C.J.","Fundacao Oswaldo Cruz, Laboratorio de Flavivirus",Brazil,2021-12-25,GO10,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10385,partial,,,,"Brazil: Goiania, Goais",Brazil,,Homo sapiens,blood,2016-04-20,,,"Zika virus isolate GO10 polyprotein gene, complete cds"
MG808124,Zika virus,GenBank,set:MG808124,,"Johari,N.A., Toh,S.Y., Voon,K., Lim,P.K.C.","International Medical University, Institute for Research, Development and Innovation",Malaysia,2019-01-10,USJF6,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),102,partial,,,,Malaysia,Malaysia,,Aedes albopictus,,2016-12,,,"Zika virus isolate USJF6 NS5 gene, partial cds"
KY765321,Zika virus,GenBank,set:KY765321,,"Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Durbin,A., Rocchi,I., Williams,T., Pickett,B.E., Balmaseda,A.L., Kuan,G., Gordon,A., Harris,E.",J. Craig Venter Institute,USA,2017-03-25,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10398,complete,,,,Nicaragua: Managua,Nicaragua,,Homo sapiens,,2016-07-10,,PRJNA345435,"Zika virus strain ZIKV/Homo sapiens/NIC/4886_12A1_SP/2016, complete genome"
MP251944,Zika virus,GenBank,set:MP251944,,"ANDERSON,D.E., FLUCKIGER,A.",,,2019-09-14,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1596,partial,,,,,,,,,,,,Sequence 11 from Patent EP3484511
MF574578,Zika virus,GenBank,set:MF574578,,"Pickett,B.E., Tan,G., Oldfield,L., Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Durbin,A., Rocchi,I., Williams,T., Moser,L., Bernard,K.",J. Craig Venter Institute,USA,2017-08-26,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10638,partial,,,,Colombia: Barranquilla,Colombia,,Homo sapiens,,2016-12,,PRJNA314889,"Zika virus strain ZIKV/Homo sapiens/COL/PRV_00028/2015 polyprotein (GP1) gene, complete cds"
OK573299,Zika virus,GenBank,,"SRR11471911,SRR11471912","Rios,M., Fares-Gusmao,R., Volkova,E., Grinev,A., Assis,F., Chancey,C., Ok,S., Rocha,B., Sippert,E., Tallon,L., Sadzewicz,L., Vavikolanu,K., Mehta,A., Aluvathingal,J., Nadendla,S., Yan,Y., Sichtig,H.","US Food and Drug Administration, Center for Devices and Radiological Health",USA,2022-07-30,CTS 61_16S,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10766,partial,,,,USA: MD,USA,MD,,,,SAMN14214647,PRJNA231221,UNVERIFIED: Zika virus FDA:FDAARGOS_975 genomic sequence
MT439639,Zika virus,GenBank,,,"Iani,F.C.M., Giovanetti,M., Jesus,J.G., Adelino,T.E.R., Pereira,M.A., Junior,J.X.S., Fonseca,V.S., Theze,J., Sabino,E.C., Oliveira,M.A.A., Alcantara,L.C.J., Faria,N.R.","Fundacao Ezequiel Dias, Laboratorio de Saude Publica de Minas Gerais - Servico de Virologia",Brazil,2020-11-13,2032_16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10092,partial,,,,Brazil,Brazil,,Homo sapiens,blood,2016-04-11,,,"Zika virus isolate 2032_16 polyprotein gene, partial cds"
KM078965,Zika virus,GenBank,set:KM078965,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-04-29,,,"Zika virus strain CHI2759214 NS5 protein gene, partial cds"
KY785418,Zika virus,GenBank,set:KY785418,"SRR5640125,SRR5640126","Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/HND/2016/HU-ME59-PLA,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10365,partial,,,1,Honduras: Francisco Morazan,Honduras,,Homo sapiens,blood,2016-05-13,SAMN06617300,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/HND/2016/HU-ME59-PLA polyprotein gene, complete cds"
MN566106,Zika virus,GenBank,set:MN566106,,"Alam,M.M., Mavian,C., Okech,B.A., White,S.K., Stephenson,C.J., Elbadry,M.A., Blohm,G.M., Loeb,J.C., Louis,R., Saleem,C., Madsen Beau de Rochars,V.E., Salemi,M., Lednicky,J.A., Morris,J.G., Morris,J.G. Jr.","University of Florida - Gainesville, Environmental and Global Health",USA,2019-11-11,Haiti/0395/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10808,complete,,,1,Haiti,Haiti,,Homo sapiens,blood,2016-05-31,,,"Zika virus isolate Haiti/0395/2016, complete genome"
MK271821,Zika virus,GenBank,set:MK271821,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,NK-186,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Nong Khai,Thailand,,Culex quinquefasciatus,,2016-08-10,,,"Zika virus isolate NK-186 NS5 gene, partial cds"
LP940670,Zika virus,GenBank,set:LP940670,,"TAUBER,E., SCHRAUF,S., MULLNER,M., RAMSAUER,K., IRMLER,A., CSAR,P.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10662,partial,,,,,,,,,,,,Sequence 10 from Patent EP3184118
KY241739,Zika virus,GenBank,set:KY241739,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-069,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10764,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-28,,,"Zika virus isolate ZIKV-SG-069 polyprotein gene, complete cds"
MG366907,Zika virus,GenBank,set:MG366907,,"Chaiyo,K., Rajakam,S., Rabablert,J., Yoksan,S.","Mahidol University, Center for Vaccine Development, Institute of Molecular Bioscience",Thailand,2017-11-25,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1515,partial,,,,Thailand,Thailand,,Homo sapiens,blood,2015-06-27,,,"Zika virus strain 15-1136 polyprotein gene, partial cds"
MH061869,Zika virus,GenBank,set:MH061869,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Bailey,M., Palese,P.",J. Craig Venter Institute,USA,2018-04-15,P8,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10721,complete,,,,,,,,,,,PRJNA314889,"Zika virus strain ZIKV/Macaca mulatta/UGA/MR-766-VEROE6-AA1-P8_06/1947, complete genome"
MT377501,Zika virus,GenBank,,,"Dangsagul,W., Klangkratok,C., Chanmanee,T., Sangsiriwut,K., Ruchusatsawat,K., Tawatsin,A., Sangkijporn,S., Puthavathana,P.","Faculty of Medical Technology, Mahidol University, Center of Research and Innovation",Thailand,2021-06-30,MU-DMSC-5/2017,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10579,complete,,,,Thailand: Bangkok,Thailand,,Homo sapiens,blood,2017-11-22,,,"Zika virus isolate MU-DMSC-5/2017, complete genome"
KY241733,Zika virus,GenBank,set:KY241733,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-063,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10763,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-28,,,"Zika virus isolate ZIKV-SG-063 polyprotein gene, complete cds"
OQ338852,Zika virus,GenBank,,,"Loyola,L.A.C., Cinquini,I.J., Pour,S.Z., Cunha,M.P., Zanotto,P.M.A., Siqueira,C.M., Siqueira-Junior,J.B., Feres,V.C.R.","University of Sao Paulo, Department of Microbiology, Biomedical Sciences Institute",,2024-01-26,20120F1/BrazilGO/2015,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10672,partial,,,,Brazil: Goias,Brazil,,Homo sapiens,blood,2015-06-13,,,"Zika virus isolate 20120F1/BrazilGO/2015 polyprotein gene, partial cds"
KF383031,Zika virus,GenBank,set:KF383031,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),753,partial,,,1,Senegal,Senegal,,,,1969,,,"Zika virus strain ArD9957 envelope protein gene, partial cds"
OK054426,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/769_CZB179/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10768,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-09-30,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/769_CZB179/2016 polyprotein (POLY) gene, complete cds"
MH013290,Zika virus,GenBank,set:MH013290,,"Wongsurawat,T., Athipanyasilp,N., Jenjaroenpun,P., Jun,S.R., Kaewnapan,B., Wassenaar,T.M., Leelahakorn,N., Angkasekwinai,N., Kantakamalakul,W., Ussery,D.W., Sutthent,R., Nookaew,I., Horthongkham,N.","4th Floor of Jack T. Stephens Spine Institute, Dbmi",USA,2018-07-20,BKK07,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10762,complete,,,1,Thailand,Thailand,,Homo sapiens,brain,2017-10-01,,,"Zika virus isolate BKK07, complete genome"
LQ868291,Zika virus,GenBank,set:LQ868291,,"CIARAMELLA,G., HIMANSU,S., HUANG,E.Y., ZAKS,T.",,,2018-09-19,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),2070,partial,,,,,,,,,,,,Sequence 139 from Patent EP3364950
KY415989,Zika virus,GenBank,set:KY415989,,"White,S.K., Mavian,C., Elbadry,M.A., Beau De Rochars,V.M., Paisie,T., Telisma,T., Salemi,M., Lednicky,J.A., Morris,J.G. Jr., Beau De Rochars,M.V.","University of Florida - Gainesville, Environmental and Global Health",USA,2017-06-07,Haiti/0074/2014,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10808,complete,,,1,Haiti,Haiti,,Homo sapiens,blood,2014-06-10,,,"Zika virus isolate Haiti/0074/2014, complete genome"
MH157214,Zika virus,GenBank,set:MH157214,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Viedma,P., Durbin,A., Rocchi,I., Williams,T., Arumemi,F., Belaunzaran,F., Najera-Cancino,G., Caballero-Sosa,S., Rincon-Leon,H., Beigel,J., Ruiz-Palacios,G.",J. Craig Venter Institute,USA,2018-05-06,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10637,partial,,,,"Mexico: Tapachula, Chiapas",Mexico,,Homo sapiens,,2016-06-24,,PRJNA314889,"UNVERIFIED: Zika virus strain ZIKV/Homo sapiens/MEX/42-001-F_V0_O/2016 genomic sequence, sequence"
MT439647,Zika virus,GenBank,,,"Iani,F.C.M., Giovanetti,M., Jesus,J.G., Adelino,T.E.R., Pereira,M.A., Junior,J.X.S., Fonseca,V.S., Theze,J., Sabino,E.C., Oliveira,M.A.A., Alcantara,L.C.J., Faria,N.R.","Fundacao Ezequiel Dias, Laboratorio de Saude Publica de Minas Gerais - Servico de Virologia",Brazil,2020-11-13,1860_16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10627,partial,,,,Brazil,Brazil,,Homo sapiens,blood,2016-04-14,,,"Zika virus isolate 1860_16 polyprotein gene, complete cds"
KY785452,Zika virus,GenBank,set:KY785452,"SRR5639945,SRR5639946","Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/HND/2016/HU-ME156-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10455,partial,,,1,Honduras: Francisco Morazan,Honduras,,Homo sapiens,blood,2016-06-07,SAMN06617295,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/HND/2016/HU-ME156-SER polyprotein gene, complete cds"
LP837289,Zika virus,GenBank,set:LP837289,,"BARBERO,C.J., NEBENFUHR,M., SCHLEGL,R., WEBER,M., WRUSS,J.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10617,partial,,,,,,,,,,,,Sequence 13 from Patent WO2017109228
ON337477,Zika virus,GenBank,,,"Valdes Prado,I., Gil Gonzalez,L., Lazo Vazquez,L., Cobas Acosta,K., Romero,Y., Bruno Dader,A., Suzarte Portal,E., Perez,Y., Hermida Cruz,L., Guillen Nieto,G.","Center for Genetic Engineering and Biotechnology (CIGB), Vaccines Department",Cuba,2022-06-21,23,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),435,partial,,,,Cuba,Cuba,,Homo sapiens,urine,2019-03-01,,,"Zika virus isolate 23 polyprotein, envelope protein E region, gene, partial cds"
MN527290,Zika virus,GenBank,set:MN527290,,"Kosoltanapiwat,N., Tongshoob,J., Singkhaimuk,P., Nitatsukprasert,C., Davidson,S.A., Ponlawat,A., Thongsoob,J.","Mahidol University, Microbiology and Immunology",Thailand,2019-10-23,R012/Mosq/AFRIMS-THA/2017,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),331,partial,,,1,Thailand: Kamphaeng Phet,Thailand,,Aedes aegypti,,2017-08-23,,,"Zika virus isolate R012/Mosq/AFRIMS-THA/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds"
MF574554,Zika virus,GenBank,set:MF574554,,"Pickett,B.E., Tan,G., Oldfield,L., Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Durbin,A., Rocchi,I., Williams,T., Moser,L., Bernard,K.",J. Craig Venter Institute,USA,2017-08-26,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10607,partial,,,,Colombia: Barranquilla,Colombia,,Homo sapiens,,2015-12,,PRJNA314889,"Zika virus strain ZIKV/Homo sapiens/COL/FLR_00022/2015 polyprotein (GP1) gene, complete cds"
MH882543,Zika virus,GenBank,set:MH882543,,"Oliveira,D.B., Durigon,G.S., Mendes,E.A., Ladner,J.T., Andreata-Santos,R., Araujo,D.B., Botosso,V.F., Paola,N.D., Neto,D.F., Cunha,M.P., Braconi,C.T., Alves,R.P., Jesus,M.R., Pereira,L.R., Melo,S.R., Mesquita,F.S., Silveira,V.B., Thomazelli,L.M., Favoretto,S.R., Almonfrey,F.B., Abdulkader,R.C., Gabrili,J.M., Tambourgi,D.V., Oliveira,S.F., Prieto,K., Wiley,M.R., Ferreira,L.C., Silva,M.V., Palacios,G.F., Zanotto,P.M., Durigon,E.L., Oliveira,D.B.L., Santos,R.A., Di Paola,N., Neto,D.F.L., Alves,R.P.S., Mello,S.R., Almofrey,F.B., Abdulkader,R.C.R.M., Ferreira,L.C.S., Zanotto,P.M.A.","United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2018-11-19,Zika virus/H.sapiens-wt/BRA/2016/ZKV19Auri_2016-05-05,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10792,complete,,,1,Brazil,Brazil,,Homo sapiens,urine,2016-05-05,,,"Zika virus isolate Zika virus/H.sapiens-wt/BRA/2016/ZKV19Auri_2016-05-05, complete genome"
LP994734,Zika virus,GenBank,set:LP994734,,"FRANKEL,M., SCHNEIDER,G.",,,2018-05-08,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),62,partial,,,,,,,,,,,,Sequence 21 from Patent WO2018005357
MK271861,Zika virus,GenBank,set:MK271861,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,KK-420,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Khon Kaen,Thailand,,Culex quinquefasciatus,,2016-10-03,,,"Zika virus isolate KK-420 NS5 gene, partial cds"
MW122418,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV615/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-05-26,,,"Zika virus isolate PR/DB-ZIKV615/2016 polyprotein (POLY) gene, complete cds"
