Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MW678478,Human respiratory syncytial virus A,GenBank,,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2022-03-24,HRSVA/TH/B37958/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),723,partial,,,,Thailand,Thailand,,Homo sapiens,,2020-11-05,,,"Human respiratory syncytial virus A isolate HRSVA/TH/B37958/2020 attachment glycoprotein (G) gene, partial cds"
MW527670,Human respiratory syncytial virus A,GenBank,,,"Chen,X., Xie,Z.","Beijing Children's Hospital, Capital Medical University, Laborotary of Infection and Virology",China,2021-05-01,RSVA-HB-316/HeB/CHN/2016.01.01,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,China,China,,Homo sapiens,oronasopharynx,2016-01,,,"Human respiratory syncytial virus A isolate RSVA-HB-316/HeB/CHN/2016.01.01 attachment protein (G) gene, partial cds"
ON057090,Human respiratory syncytial virus A,GenBank,,,"Adhikari,B., Hassan,F., Harrison,C., Dien Bard,J., Dunn,J., Kehl,S., Selvarangan,R.","Children's Mercy, Pathology and Laboratory Medicine",USA,2022-07-05,RSVA_CHLA_19-20_076,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1790,partial,,,,USA,USA,,Homo sapiens,,2020,,,"Human respiratory syncytial virus A isolate RSVA_CHLA_19-20_076 fusion protein (F) gene, partial cds"
MF445900,Human respiratory syncytial virus A,GenBank,set:MF445900,,"Su,Y., Wu,Y., Tian,R., Liang,G.","Fujian Provincial Hospital, Department of Clinical Laboratory",China,2019-12-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,complete,,,,China,China,,Homo sapiens,oronasopharynx,2013-01-27,,,"Human respiratory syncytial virus A strain FJ130127-03 fusion protein (F) gene, complete cds"
KM434001,Human respiratory syncytial virus A,GenBank,set:KM434001,,"Cui,G., Zhu,R., Deng,J., Zhao,L., Sun,Y., Wang,F., Qian,Y.","Capital Institute of Pediatrics, Laboratory of Virology",,2015-06-22,BJ/43849,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),966,partial,,,1,China,China,,Homo sapiens,,2013-03,,,"Human respiratory syncytial virus A isolate BJ/43849 attachment glycoprotein gene, complete cds"
PQ410603,Human respiratory syncytial virus A,GenBank,,,"Stobbelaar,K., Jacobs,L., Serrano-Cano,F., Van der Gucht,W., Smet,A., De Winter,B., Cos,P., De Vos,W., Van Hoorenbeeck,K., Verhulst,S., Delputte,P.","University of Antwerp, LMPH",Belgium,2024-10-13,HRSV/A/BEL/RVRA113/2019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,Belgium,Belgium,,Homo sapiens,oronasopharynx,2019,,,"Human respiratory syncytial virus A isolate HRSV/A/BEL/RVRA113/2019 fusion glycoprotein (F) gene, complete cds"
PP376698,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,010103008,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15224,complete,,,,Canada,Canada,,Homo sapiens,,2019-11-21,,,"Human respiratory syncytial virus A isolate 010103008, complete genome"
PV535388,Human respiratory syncytial virus A,GenBank,,SRR33162442,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-04-23,MN-MDH-RSVA-02520,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15046,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-02-25,SAMN48015215,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-02520, partial genome"
KJ643525,Respiratory syncytial virus type A,GenBank,set:KJ643525,,"Newman,R.M., Zody,M.C., DeVincenzo,J.P., Grad,Y., Lipsitch,M., Murphy,R., Fitzgerald,M., Young,S., Gargeya,S., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., McCowan,C., Ireland,A., Levin,J., Malboeuf,C., Qu,J., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-03,RSV-A/US/BID-V9456/2013,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15171,complete,,,,USA: Tennessee,USA,TN,Homo sapiens,oronasopharynx,2013,,PRJNA227457,"Respiratory syncytial virus type A isolate RSV-A/US/BID-V9456/2013, complete genome"
MG930305,Human respiratory syncytial virus A,GenBank,set:MG930305,,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.","Institute of Virology and Immunobiology, University of Wuerzburg",Germany,2018-03-19,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,,Germany: Wuerzburg,Germany,,Homo sapiens,,2013,,,"Human respiratory syncytial virus A strain WUE/9334/13 attachment glycoprotein (G) mRNA, partial cds"
PV404501,Human respiratory syncytial virus A,GenBank,,,"Lauring,A.S., Papalambros,L.K.","University Of Michigan, Internal Medicine - Infectious Disease",USA,2025-04-02,hRSV-A-RA3591742664,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14916,partial,,,,USA,USA,,Homo sapiens,,2025-01-04,,PRJNA1079770,"Human respiratory syncytial virus A isolate hRSV-A-RA3591742664, partial genome"
KP284634,Human respiratory syncytial virus A,GenBank,set:KP284634,,"Esposito,S., Piralla,A., Zampiero,A., Bianchini,S., Di Pietro,G., Scala,A., Pinzani,R., Fossali,E., Baldanti,F., Principi,N.","University of Milan and Fondazione IRCCS Ca Granda, Ospedale Maggiore Policlinico, Pediatric Clinic 1, Department of Pathophysiology and Transplantation",Italy,2015-05-16,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,1,Italy,Italy,,Homo sapiens,oronasopharynx,2013-12,,,"Human respiratory syncytial virus A strain MI-PS175-Dec2013 attachment glycoprotein (G) gene, partial cds"
PP664255,Human respiratory syncytial virus A,GenBank,,,"Ihling,C.M., Schnitzler,P., Thielen,A., Daeumer,M., Rehbein,R.M., Hoos,J., Pfeil,J., Tabatabai,J.","University of Heidelberg, Centre for Infectious Diseases Virology",Germany,2024-04-22,HD1516_5669_var1,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Germany,Germany,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate HD1516_5669_var1 attachment glycoprotein (G) gene, partial cds"
MN630107,Human respiratory syncytial virus A,GenBank,set:MN630107,,"Kothari,A., Kennedy,J.L., Schwalm,K.C., Putt,C., Denson,J.L., Dinwiddie,D.L.","University of New Mexico, Pediatrics",USA,2019-12-22,RSVA/USA/ACRI-053/2016,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15008,complete,,,,"USA: Little Rock, Arkansas",USA,AR,Homo sapiens,oronasopharynx,2016-03-07,,,"Human respiratory syncytial virus A isolate RSVA/USA/ACRI-053/2016, complete genome"
OQ276661,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,Osmt170532,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Maryland,USA,MD,Homo sapiens,,2016-11-16,,,"Human respiratory syncytial virus A isolate Osmt170532 fusion glycoprotein (F) gene, complete cds"
MT853803,Respiratory syncytial virus type A,GenBank,,,"Oketch,J.W., Kamau,E., Otieno,J.R., Mwema,A., Lewa,C., Agoti,C.N., Nokes,J.D.","KEMRI - Wellcome Trust Research Programme, Centre for Geographic Medicine Research, Epidemiology and Demography",Kenya,2020-10-14,MAL/023/Dec-12,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),612,partial,,,,Mali,Mali,,Homo sapiens,,2012-12-03,,,"Respiratory syncytial virus type A isolate MAL/023/Dec-12 attachment glycoprotein (G) gene, partial cds"
PP376726,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,010203039,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15229,complete,,,,Canada,Canada,,Homo sapiens,,2020-02-24,,,"Human respiratory syncytial virus A isolate 010203039, complete genome"
MW088177,Human respiratory syncytial virus A,GenBank,,,"Human,S., Hotard,A.L., Rostad,C.A., Lee,S., McCormick,L., Larkin,E.K., Peret,T.C.T., Jorba,J., Lanzone,J., Gebretsadik,T., Williams,J.V., Bloodworth,M., Stier,M., Carroll,K., Peebles,R.S., Anderson,L.J., Hartert,T.V., Moore,M.L.","Centers for Disease Control and Prevention, Respiratory Viruses Branch",USA,2020-10-28,1141,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),270,partial,,,,USA,USA,,Homo sapiens,,,,,"Human respiratory syncytial virus A isolate 1141 attachment glycoprotein (G) gene, partial cds"
OR143146,Human respiratory syncytial virus A,GenBank,,,"Holland,S.C., Holland,L.A., Smith,M.F., Leonard,V.R., Murugan,V., Nordstrom,L., Mulrow,M., Salgado,R., White,M., Lim,E.S.","Arizona State University, Center for Fundamental and Applied Microbiomics",USA,2023-06-27,ASU101596,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15220,complete,,,,USA: Arizona,USA,AZ,Homo sapiens,,2022-12-08,,,"Human respiratory syncytial virus A isolate ASU101596, complete genome"
MH181961,Human respiratory syncytial virus A,GenBank,set:MH181961,,"Otieno,J.R., Kamau,E.M., Oketch,J.W., Ngoi,J.M., Gichuki,A.M., Binter,S., Otieno,G.P., Ngama,M., Agoti,C.N., Cane,P.A., Kellam,P., Cotten,M., Lemey,P., Nokes,D.J.","KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography Department",Kenya,2018-09-28,KEN/KILIFI/WGS/1105_28/11/2012,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15192,partial,,,1,Kenya,Kenya,,Homo sapiens,,2012-11-28,,,"Human respiratory syncytial virus A isolate KEN/KILIFI/WGS/1105_28/11/2012, partial genome"
KX533769,Human respiratory syncytial virus A,GenBank,set:KX533769,,"Song,J., Zhang,Y., Wang,H., Shi,J., Sun,L., Zhang,X., Yang,Z., Guan,W., Zhang,H., Yu,P., Xie,Z., Cui,A., Ng,T.I., Xu,W.","National Institute for Viral Disease Control and Prevention, China Center for Disease Control and Prevention, WHO WPRO Measles Regional Reference Lab, Key Laboratory of Medical Virology Ministry of Health",,2017-09-28,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),258,partial,,,1,China,China,,Homo sapiens,,2011,,,"Human respiratory syncytial virus A strain GZ11-24 attachment glycoprotein (G) gene, partial cds"
KT765681,Human respiratory syncytial virus A,GenBank,set:KT765681,,"Otieno,J.R., Agoti,C.N., Gitahi,C.W., Bett,A., Ngama,M., Medley,G.F., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2016-02-27,KEN/Kilifi/557_10/06/2002,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),618,partial,,,1,Kenya,Kenya,,Homo sapiens,,2002-06-10,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/557_10/06/2002 attachment glycoprotein (G) gene, partial cds"
KT765608,Human respiratory syncytial virus A,GenBank,set:KT765608,,"Otieno,J.R., Agoti,C.N., Gitahi,C.W., Bett,A., Ngama,M., Medley,G.F., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2016-02-27,KEN/Kilifi/1112_29/11/2012,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),687,partial,,,1,Kenya,Kenya,,Homo sapiens,,2012-11-29,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/1112_29/11/2012 attachment glycoprotein (G) gene, partial cds"
KU955108,Human respiratory syncytial virus A,GenBank,set:KU955108,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),897,partial,,,,China,China,,Homo sapiens,oronasopharynx,2007,,,"Human respiratory syncytial virus A strain 366A/2007 attachment glycoprotein (G) gene, complete cds"
OM962801,Human respiratory syncytial virus A,GenBank,,,"Calaor-Morin,J., Arguelles,V.L., Foronda,J.L., Tan,A., Lagamayo,E., Dapat,C., Lupisan,S., Morin,J.C., Foronda,J.L.M.","Research Institute for Tropical Medicine, Virology",Philippines,2022-06-29,DavaoDN.PHL/2016/017,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,1,Philippines,Philippines,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate DavaoDN.PHL/2016/017 attachment glycoprotein (G) gene, partial cds"
OQ277727,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,210510521,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: South Carolina,USA,SC,Homo sapiens,,2020-01-04,,,"Human respiratory syncytial virus A isolate 210510521 fusion glycoprotein (F) gene, complete cds"
PQ599912,Respiratory syncytial virus type A,GenBank,,,"Chang,L.Y., Cheng,A.-L.","National Taiwan University Hospital, Pediatrics",Taiwan,2024-11-25,VI-20-04485,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),330,partial,,,,Taiwan,Taiwan,,Homo sapiens,oronasopharynx,2019,,,"Respiratory syncytial virus type A isolate VI-20-04485 attachment glycoprotein (G) gene, partial cds"
OR570396,Human respiratory syncytial virus A,GenBank,,,"Fu,Y., Li,Q., Li,F., Huang,L., Zhang,H., Chen,X., Xie,Z.","Laboratory of Infection and Virology, Beijing Pediatric Research Institute, Beijing Children's Hospital, Beijing Key Laboratory of Pediatric Respiratory Infectious Diseases",China,2023-10-25,20190961/BJ/CHN/2019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,China,China,,Homo sapiens,,2019,,,"Human respiratory syncytial virus A isolate 20190961/BJ/CHN/2019 fusion glycoprotein (F) gene, complete cds"
PV546111,Human respiratory syncytial virus A,GenBank,,SRR33217291,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-04-27,MN-MDH-RSVA-02775,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15048,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-03-06,SAMN48059222,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-02775, partial genome"
KU962585,Human respiratory syncytial virus A,GenBank,set:KU962585,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),261,partial,,,,China,China,,Homo sapiens,oronasopharynx,2007,,,"Human respiratory syncytial virus A strain 248A/2007 attachment glycoprotein (G) gene, partial cds"
OQ277745,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,21120512,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: New York,USA,NY,Homo sapiens,,2019-12-02,,,"Human respiratory syncytial virus A isolate 21120512 fusion glycoprotein (F) gene, complete cds"
PQ763001,Human respiratory syncytial virus A,GenBank,,,"Fourati,S., Rameix Welti,M.-A.","Hospital Henri Mondor - APHP, Department of Virology",France,2024-12-18,040-0029,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15197,partial,,,,France,France,,Homo sapiens,,2023-11-25,,,"Human respiratory syncytial virus A isolate 040-0029, partial genome"
MT236170,Human respiratory syncytial virus A,GenBank,,,"Dorlass,E.G., Mesquita,F.S., Thomazelli,L.M., Durigon,E.L., Oliveira,D.B.","Instituto de Ciencias Biomedicas, Microbiology",,2021-03-20,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),774,partial,,,,"Brazil: Sao Paulo, SP",Brazil,,Homo sapiens,oronasopharynx,2019,,,"Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10326/2019 attachment glycoprotein (G) gene, partial cds"
PQ763097,Human respiratory syncytial virus A,GenBank,,,"Fourati,S., Rameix Welti,M.-A.","Hospital Henri Mondor - APHP, Department of Virology",France,2024-12-18,019-0019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15169,partial,,,,France,France,,Homo sapiens,,2023-12-18,,,"Human respiratory syncytial virus A isolate 019-0019, partial genome"
PP664200,Human respiratory syncytial virus A,GenBank,,,"Ihling,C.M., Schnitzler,P., Thielen,A., Daeumer,M., Rehbein,R.M., Hoos,J., Pfeil,J., Tabatabai,J.","University of Heidelberg, Centre for Infectious Diseases Virology",Germany,2024-04-22,HD1314_9113_var1,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Germany,Germany,,Homo sapiens,,2014,,,"Human respiratory syncytial virus A isolate HD1314_9113_var1 attachment glycoprotein (G) gene, partial cds"
PP973766,Human respiratory syncytial virus A,GenBank,,SRR29646462,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2024-07-08,MN-MDH-RSVA-00831,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14853,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2024-02-06,SAMN42162054,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-00831, partial genome"
EU625725,Human respiratory syncytial virus A,GenBank,set:EU625725,,"Souza,M.C.O., Matsumoto,T.K., Vaz-de-Lima,L.R.A., Sato,N.N., Salgado,M.M., Requejo,H.I.Z., Hong,M.A., Barbosa,M.L., Oliveira,C.A.F., Benelli,P.C., Shimokawa,R.Y., Pecchini,R., Berezin,E., Duarte,S.P., Schvartsman,C., Durigon,E.L., Ueda,M.","Adolfo Lutz Institute, Microbiology",Brazil,2008-08-20,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),330,partial,,,,Brazil: Sao Paulo,Brazil,,,oronasopharynx,,,,"Human respiratory syncytial virus A strain SP(IAL)1731/2007 attachment glycoprotein gene, partial cds"
PQ348890,Human respiratory syncytial virus A,GenBank,,,"Maloney,D.M., Fernandes,G., Jasim,S., Dewar,R., Templeton,K.E.","University of Edinburgh, Institute of Ecology and Evolution",United Kingdom,2024-09-25,RSVLO1259,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15046,partial,,,,United Kingdom: Scotland,United Kingdom,,Homo sapiens,swab,2022-12-20,,,"Human respiratory syncytial virus A isolate RSVLO1259, partial genome"
OR473603,Human respiratory syncytial virus A,GenBank,,,"Hou,M., Meng,C., Dong,L., Wang,H.","Tianjin Children's Hospital, Tianjin Pediatric Research Institute",China,2023-09-30,Tianjin/China/2022-01(04),Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),323,partial,,,,China,China,,Homo sapiens,oronasopharynx,2022-01,,,"Human respiratory syncytial virus A isolate Tianjin/China/2022-01(04) attachment glycoprotein (G) gene, partial cds"
MH447711,Human respiratory syncytial virus A,GenBank,set:MH447711,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2019-03-13,TH/B22805/2017C,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),330,partial,,,,Thailand,Thailand,,Homo sapiens,oronasopharynx,2017-07-14,,,"Human respiratory syncytial virus A isolate TH/B22805/2017C attachment glycoprotein gene, partial cds"
OQ277832,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,246160523,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: California,USA,CA,Homo sapiens,,2020-01-06,,,"Human respiratory syncytial virus A isolate 246160523 fusion glycoprotein (F) gene, complete cds"
