"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"KC156117.1.8484_cl3_itvariant-calling"	"KC156117.1.8484"	"cl3"	"itvariant-calling"	"MN090192:MN090192;"	"0.963"	"9231"	"9089"	"3036"	"112"	"0"	"1597"	"4632"	"1418"	"4453"	"0.0"	"2023"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"96.708"	"9231"	"9232"	"9053"	"291"	"7"	"180"	"9228"	"180"	"9229"	"0.0"	"15114.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	48.83	48.8	0.0	"NODE_2_length_9050_cov_17.470806,k141_7"	209.0	2.27	"2274.94"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"KC156117.1.8484_cl4_it1"	"KC156117.1.8484"	"cl4"	"it1"	"KC156119:KC156119;"	"0.992"	"9223"	"9738"	"3009"	"24"	"0"	"5634"	"2626"	"2076"	"5084"	"0.0"	"2059"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.62"	"acc|NEIGHBOR|KC156117.1|HIV-1"	"acc|NEIGHBOR|KC156117.1|HIV-1 isolate CH200_TFa from Malawi, complete genome|Human immunodeficiency virus 1|VRL|18-FEB-2013"	"100.0"	"9223"	"9732"	"7709"	"0"	"0"	"1"	"7709"	"7709"	"1"	"0.0"	"14236.0"	11676	"NODE_1_length_9223_cov_18.323769"	0	51.17	0.0	0.0	""	0.0	0.0	"0.00"	948150.0	301.0	32.6	0.0522096	42562.0	12.0	3119.0	99.01587301587301	31.0	0.9841269841269842	0.0	0.0	3150.0	100.0	2942.0	93.3968253968254	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	938819.0	815214.0	0.0	0.0	23.0	0.0	31.0	""	5.0	106.0	1548.0	0.0	0.001603	"Unknown Library"	946645.0	301.0	32.6	0.0521562	42471.0	12.0	3114.0	99.01430842607313	31.0	0.985691573926868	0.0	0.0	3145.0	100.0	2942.0	93.54531001589825	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	937314.0	814304.0	0.0	0.0	10.0	843.0	7.0	17.0	1.0	843.0	0.0	0.0	860.0	0.0	0.0	0.0	262.0	262.0	581.0	581.0	2.22	2.22	168.0	25.0	20.0	49.0	43.0	186.0	44.0	44.0	15.0	22.0	110.0	117.0	88.16	15.0	128.0	95.0	100.0	100.0	100.0	92.0	41.0	0.0	0.0	0.0	0.0
"KC156117.1.8484_cl4_it2"	"KC156117.1.8484"	"cl4"	"it2"	"KC156119:KC156119;"	"0.992"	"9223"	"9738"	"3009"	"24"	"0"	"5634"	"2626"	"2076"	"5084"	"0.0"	"2059"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.62"	"acc|NEIGHBOR|KC156117.1|HIV-1"	"acc|NEIGHBOR|KC156117.1|HIV-1 isolate CH200_TFa from Malawi, complete genome|Human immunodeficiency virus 1|VRL|18-FEB-2013"	"100.0"	"9223"	"9732"	"7709"	"0"	"0"	"1"	"7709"	"7709"	"1"	"0.0"	"14236.0"	11676	"NODE_1_length_9223_cov_18.323769"	0	51.17	0.0	0.0	""	0.0	0.0	"0.00"	948150.0	301.0	32.6	0.0522096	42562.0	12.0	3119.0	99.01587301587301	31.0	0.9841269841269842	0.0	0.0	3150.0	100.0	2942.0	93.3968253968254	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	938819.0	815214.0	0.0	0.0	23.0	0.0	31.0	""	5.0	106.0	1548.0	0.0	0.001603	"Unknown Library"	946645.0	301.0	32.6	0.0521562	42471.0	12.0	3114.0	99.01430842607313	31.0	0.985691573926868	0.0	0.0	3145.0	100.0	2942.0	93.54531001589825	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	937314.0	814304.0	0.0	0.0	10.0	843.0	7.0	17.0	1.0	843.0	0.0	0.0	860.0	0.0	0.0	0.0	262.0	262.0	581.0	581.0	2.22	2.22	168.0	25.0	20.0	49.0	43.0	186.0	44.0	44.0	15.0	22.0	110.0	117.0	88.16	15.0	128.0	95.0	100.0	100.0	100.0	92.0	41.0	0.0	0.0	0.0	0.0
"KC156117.1.8484_cl4_itvariant-calling"	"KC156117.1.8484"	"cl4"	"itvariant-calling"	"KC156119:KC156119;"	"0.976"	"9223"	"9738"	"3009"	"72"	"0"	"5634"	"2626"	"2076"	"5084"	"0.0"	"2028"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.62"	"acc|NEIGHBOR|KC156117.1|HIV-1"	"acc|NEIGHBOR|KC156117.1|HIV-1 isolate CH200_TFa from Malawi, complete genome|Human immunodeficiency virus 1|VRL|18-FEB-2013"	"97.419"	"9223"	"9732"	"7709"	"199"	"0"	"1"	"7709"	"7709"	"1"	"0.0"	"13171.0"	11676	"NODE_1_length_9223_cov_18.323769"	0	51.17	0.0	0.0	""	23.0	0.25	"249.38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"KC156117.1.8484_cl4_singleton"	"KC156117.1.8484"	"cl4"	"singleton"	"KC156119:KC156119;"	"0.992"	"9223"	"9738"	"3009"	"24"	"0"	"5634"	"2626"	"2076"	"5084"	"0.0"	"2059"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.62"	"acc|NEIGHBOR|KC156117.1|HIV-1"	"acc|NEIGHBOR|KC156117.1|HIV-1 isolate CH200_TFa from Malawi, complete genome|Human immunodeficiency virus 1|VRL|18-FEB-2013"	"100.0"	"9223"	"9732"	"7709"	"0"	"0"	"1"	"7709"	"7709"	"1"	"0.0"	"14236.0"	11676	"NODE_1_length_9223_cov_18.323769"	0	51.17	0.0	0.0	""	0.0	0.0	"0.00"	948150.0	301.0	32.6	0.0522096	42562.0	12.0	3119.0	99.01587301587301	31.0	0.9841269841269842	0.0	0.0	3150.0	100.0	2942.0	93.3968253968254	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	938819.0	815214.0	0.0	0.0	23.0	0.0	31.0	""	5.0	106.0	1548.0	0.0	0.001603	"Unknown Library"	946645.0	301.0	32.6	0.0521562	42471.0	12.0	3114.0	99.01430842607313	31.0	0.985691573926868	0.0	0.0	3145.0	100.0	2942.0	93.54531001589825	0.0	0.0	0.0	106.0	63.0	1484.0	1025.9	1440.2	937314.0	814304.0	0.0	0.0	10.0	843.0	7.0	17.0	1.0	843.0	0.0	0.0	860.0	0.0	0.0	0.0	262.0	262.0	581.0	581.0	2.22	2.22	168.0	25.0	20.0	49.0	43.0	186.0	44.0	44.0	15.0	22.0	110.0	117.0	88.16	15.0	128.0	95.0	100.0	100.0	100.0	92.0	41.0	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl2_consensus"	"KU168259.1.8888"	"cl2"	"consensus"	"KU168259:KU168259;"	"0.989"	"9322"	"9686"	"3006"	"33"	"0"	"674"	"3679"	"2070"	"5075"	"0.0"	"2056"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.25"	"acc|NEIGHBOR|KU168259.1|HIV-1"	"acc|NEIGHBOR|KU168259.1|HIV-1 isolate LA04GuFu, complete genome|Human immunodeficiency virus 1|VRL|15-JAN-2016"	"99.819"	"9322"	"9686"	"8290"	"14"	"1"	"1"	"8289"	"1397"	"9686"	"0.0"	"15250.0"	11676	"k141_7"	1	0.0	50.98	0.0	"k141_2"	13.0	0.15	"150.18"	945742.0	301.0	32.6	0.05090371	45259.0	0.0	3141.0	99.96817313812858	1.0	0.031826861871419476	0.0	0.0	3142.0	100.0	3126.0	99.49077021005729	0.0	0.0	0.0	28.0	94.0	1475.0	1184.2	1722.2	945441.0	889110.0	0.0	0.0	1.0	0.0	1.0	""	1.0	28.0	1570.0	0.0	0.000318	"Unknown Library"	945441.0	301.0	32.6	0.05090572	45259.0	0.0	3140.0	99.9681630054123	1.0	0.03183699458771092	0.0	0.0	3141.0	100.0	3126.0	99.52244508118434	0.0	0.0	0.0	28.0	94.0	1475.0	1184.2	1722.2	945140.0	889075.0	0.0	0.0	11.0	802.0	10.0	21.0	1.0	802.0	0.0	0.0	823.0	0.0	0.0	0.0	249.0	249.0	538.0	538.0	2.16	2.16	94.0	48.0	53.0	17.0	26.0	99.0	26.0	41.0	17.0	21.0	187.0	158.0	95.19	1.0	126.0	101.0	100.0	100.0	100.0	95.0	53.0	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl2_it1"	"KU168259.1.8888"	"cl2"	"it1"	"KU168259:KU168259;"	"0.999"	"9322"	"9686"	"3006"	"3"	"0"	"674"	"3679"	"2070"	"5075"	"0.0"	"2078"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.25"	"acc|NEIGHBOR|KU168259.1|HIV-1"	"acc|NEIGHBOR|KU168259.1|HIV-1 isolate LA04GuFu, complete genome|Human immunodeficiency virus 1|VRL|15-JAN-2016"	"99.976"	"9322"	"9686"	"8290"	"1"	"1"	"1"	"8289"	"1397"	"9686"	"0.0"	"15298.0"	11676	"k141_7"	1	0.0	50.98	0.0	"k141_2"	23.0	0.25	"246.73"	945742.0	301.0	32.6	0.04927937	43851.0	0.0	3141.0	99.96817313812858	1.0	0.031826861871419476	0.0	0.0	3142.0	100.0	3128.0	99.55442393380012	0.0	0.0	0.0	28.0	91.0	1478.0	1170.6	1696.2	945441.0	889845.0	0.0	0.0	1.0	0.0	1.0	""	1.0	28.0	1570.0	0.0	0.000318	"Unknown Library"	945441.0	301.0	32.6	0.04928131	43851.0	0.0	3140.0	99.9681630054123	1.0	0.03183699458771092	0.0	0.0	3141.0	100.0	3128.0	99.58611907035976	0.0	0.0	0.0	28.0	91.0	1478.0	1170.6	1696.2	945140.0	889810.0	0.0	0.0	11.0	780.0	10.0	21.0	1.0	780.0	0.0	0.0	801.0	0.0	0.0	0.0	246.0	246.0	532.0	532.0	2.16	2.16	94.0	48.0	51.0	18.0	26.0	97.0	26.0	41.0	15.0	21.0	185.0	156.0	95.27	0.0	128.0	101.0	100.0	100.0	100.0	95.0	53.0	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl2_it2"	"KU168259.1.8888"	"cl2"	"it2"	"KU168259:KU168259;"	"0.999"	"9322"	"9686"	"3006"	"3"	"0"	"674"	"3679"	"2070"	"5075"	"0.0"	"2078"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.25"	"acc|NEIGHBOR|KU168259.1|HIV-1"	"acc|NEIGHBOR|KU168259.1|HIV-1 isolate LA04GuFu, complete genome|Human immunodeficiency virus 1|VRL|15-JAN-2016"	"99.976"	"9322"	"9686"	"8287"	"1"	"1"	"4"	"8289"	"1400"	"9686"	"0.0"	"15293.0"	11676	"k141_7"	1	0.0	50.98	0.0	"k141_2"	25.0	0.28	"278.91"	945742.0	301.0	32.6	0.04933751	43902.0	0.0	3141.0	99.96817313812858	1.0	0.031826861871419476	0.0	0.0	3142.0	100.0	3128.0	99.55442393380012	0.0	0.0	0.0	28.0	91.0	1478.0	1170.6	1696.2	945441.0	889830.0	0.0	0.0	1.0	0.0	1.0	""	1.0	28.0	1570.0	0.0	0.000318	"Unknown Library"	945441.0	301.0	32.6	0.04933945	43902.0	0.0	3140.0	99.9681630054123	1.0	0.03183699458771092	0.0	0.0	3141.0	100.0	3128.0	99.58611907035976	0.0	0.0	0.0	28.0	91.0	1478.0	1170.6	1696.2	945140.0	889795.0	0.0	0.0	11.0	780.0	10.0	21.0	1.0	780.0	0.0	0.0	801.0	0.0	0.0	0.0	246.0	246.0	532.0	532.0	2.16	2.16	94.0	48.0	51.0	18.0	26.0	97.0	26.0	41.0	15.0	21.0	185.0	156.0	95.27	0.0	128.0	101.0	100.0	100.0	100.0	95.0	53.0	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl2_itvariant-calling"	"KU168259.1.8888"	"cl2"	"itvariant-calling"	"KU168259:KU168259;"	"0.967"	"9320"	"9686"	"3006"	"99"	"0"	"674"	"3679"	"2070"	"5075"	"0.0"	"2020"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.25"	"acc|NEIGHBOR|KU168259.1|HIV-1"	"acc|NEIGHBOR|KU168259.1|HIV-1 isolate LA04GuFu, complete genome|Human immunodeficiency virus 1|VRL|15-JAN-2016"	"96.983"	"9320"	"9686"	"8287"	"245"	"4"	"5"	"8287"	"1401"	"9686"	"0.0"	"13969.0"	11676	"k141_7"	1	0.0	50.98	0.0	"k141_2"	56.0	0.6	"600.86"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"KU168259.1.8888_cl3_consensus"	"KU168259.1.8888"	"cl3"	"consensus"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.967"	"9232"	"9232"	"9050"	"3"	"0"	"180"	"9229"	"180"	"9229"	"0.0"	"16702.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	48.95	48.86	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_8"	185.0	2.0	"2003.90"	945742.0	301.0	32.6	0.05277143	46889.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3036.0	96.62635264162954	0.0	0.0	0.0	46.0	46.0	1524.0	965.8	1225.1	945742.0	888530.0	0.0	0.0	0.0	0.0	0.0	""	0.0	46.0	1571.0	0.0	0.0	"Unknown Library"	945742.0	301.0	32.6	0.05277143	46889.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3036.0	96.62635264162954	0.0	0.0	0.0	46.0	46.0	1524.0	965.8	1225.1	945742.0	888530.0	0.0	0.0	10.0	778.0	12.0	22.0	1.0	778.0	0.0	0.0	800.0	0.0	0.0	0.0	245.0	245.0	529.0	529.0	2.16	2.16	95.0	51.0	48.0	28.0	41.0	96.0	17.0	26.0	19.0	15.0	157.0	181.0	96.17	0.0	130.0	102.0	98.0	98.0	98.0	96.0	56.99999999999999	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl3_it1"	"KU168259.1.8888"	"cl3"	"it1"	"MN090192:MN090192;"	"1.0"	"9233"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.88"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.746"	"9233"	"9232"	"9051"	"22"	"1"	"180"	"9230"	"180"	"9229"	"0.0"	"16585.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	48.95	48.86	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_8"	181.0	1.96	"1960.36"	945742.0	301.0	32.6	0.05130166	45624.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3034.0	96.56269891788669	0.0	0.0	0.0	46.0	47.0	1523.0	970.7	1237.8	945742.0	889328.0	0.0	0.0	0.0	0.0	0.0	""	0.0	46.0	1571.0	0.0	0.0	"Unknown Library"	945742.0	301.0	32.6	0.05130166	45624.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3034.0	96.56269891788669	0.0	0.0	0.0	46.0	47.0	1523.0	970.7	1237.8	945742.0	889328.0	0.0	0.0	9.0	770.0	13.0	22.0	1.0	770.0	0.0	0.0	792.0	0.0	0.0	0.0	244.0	244.0	526.0	526.0	2.16	2.16	93.0	50.0	48.0	27.0	40.0	96.0	18.0	27.0	19.0	15.0	159.0	178.0	96.25	0.0	130.0	102.0	98.0	98.0	98.0	96.0	56.99999999999999	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl3_it2"	"KU168259.1.8888"	"cl3"	"it2"	"MN090192:MN090192;"	"1.0"	"9233"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.88"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.746"	"9233"	"9232"	"9051"	"22"	"1"	"180"	"9230"	"180"	"9229"	"0.0"	"16585.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	48.95	48.86	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_8"	181.0	1.96	"1960.36"	945742.0	301.0	32.6	0.05130166	45624.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3034.0	96.56269891788669	0.0	0.0	0.0	46.0	47.0	1523.0	970.7	1237.8	945742.0	889328.0	0.0	0.0	0.0	0.0	0.0	""	0.0	46.0	1571.0	0.0	0.0	"Unknown Library"	945742.0	301.0	32.6	0.05130166	45624.0	0.0	3142.0	100.0	0.0	0.0	0.0	0.0	3142.0	100.0	3034.0	96.56269891788669	0.0	0.0	0.0	46.0	47.0	1523.0	970.7	1237.8	945742.0	889328.0	0.0	0.0	9.0	770.0	13.0	22.0	1.0	770.0	0.0	0.0	792.0	0.0	0.0	0.0	244.0	244.0	526.0	526.0	2.16	2.16	93.0	50.0	48.0	27.0	40.0	96.0	18.0	27.0	19.0	15.0	159.0	178.0	96.25	0.0	130.0	102.0	98.0	98.0	98.0	96.0	56.99999999999999	0.0	0.0	0.0	0.0
"KU168259.1.8888_cl3_itvariant-calling"	"KU168259.1.8888"	"cl3"	"itvariant-calling"	"MN090280:MN090280;"	"0.955"	"9218"	"9289"	"3036"	"137"	"0"	"1597"	"4632"	"1609"	"4644"	"0.0"	"2017"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.94"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"96.62"	"9218"	"9232"	"9052"	"288"	"13"	"180"	"9215"	"180"	"9229"	"0.0"	"15067.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	48.95	48.86	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_8"	214.0	2.33	"2332.39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
