"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"MW006075.1.8485_cl3_it2"	"MW006075.1.8485"	"cl3"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.738"	"9232"	"9232"	"9168"	"22"	"2"	"66"	"9232"	"66"	"9232"	"0.0"	"16796.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	4	48.81	48.67	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_2,k141_3"	64.0	0.7	"704.07"	948752.0	301.0	32.6	0.05525156	45922.0	1.0	3121.0	99.01649746192894	31.0	0.983502538071066	0.0	0.0	3152.0	100.0	3018.0	95.74873096446701	0.0	0.0	0.0	48.0	44.0	1513.0	946.8	1206.8	939421.0	831144.0	0.0	0.0	7.0	0.0	31.0	""	0.0	48.0	1557.0	0.0	0.0	"Unknown Library"	948752.0	301.0	32.6	0.05525156	45922.0	1.0	3121.0	99.01649746192894	31.0	0.983502538071066	0.0	0.0	3152.0	100.0	3018.0	95.74873096446701	0.0	0.0	0.0	48.0	44.0	1513.0	946.8	1206.8	939421.0	831144.0	0.0	0.0	7.0	888.0	7.0	14.0	1.0	888.0	0.0	0.0	902.0	0.0	0.0	0.0	262.0	262.0	626.0	626.0	2.39	2.39	116.0	53.0	47.0	29.0	39.0	125.0	26.0	30.0	20.0	18.0	184.0	201.0	89.96	0.0	128.0	97.0	99.0	99.0	98.0	92.0	44.0	0.0	0.0	0.0	0.0
"MW006075.1.8485_cl4_it2"	"MW006075.1.8485"	"cl4"	"it2"	"U88824:U88824;"	"0.938"	"9232"	"8952"	"3012"	"186"	"0"	"3430"	"422"	"1437"	"4448"	"0.0"	"1981"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.63"	"acc|NEIGHBOR|MW006075.1|HIV-1"	"acc|NEIGHBOR|MW006075.1|HIV-1 isolate 194603 from Uganda, complete genome|Human immunodeficiency virus 1|VRL|14-SEP-2021"	"100.0"	"9232"	"9743"	"5517"	"0"	"0"	"1"	"5517"	"5525"	"9"	"0.0"	"10189.0"	11676	"k141_4"	0	0.0	51.3	0.0	""	0.0	0.0	"0.00"	948752.0	301.0	32.6	0.05392249	45304.0	4.0	3130.0	99.30203045685279	22.0	0.6979695431472082	0.0	0.0	3152.0	100.0	3104.0	98.47715736040608	0.0	0.0	0.0	55.0	81.0	1478.0	1114.3	1614.3	942130.0	840169.0	0.0	0.0	10.0	0.0	22.0	""	2.0	55.0	1560.0	0.0	0.000639	"Unknown Library"	948150.0	301.0	32.6	0.05390804	45280.0	4.0	3128.0	99.3015873015873	22.0	0.6984126984126984	0.0	0.0	3150.0	100.0	3104.0	98.53968253968254	0.0	0.0	0.0	55.0	81.0	1478.0	1114.3	1614.3	941528.0	839949.0	0.0	0.0	6.0	906.0	8.0	14.0	1.0	906.0	0.0	0.0	920.0	0.0	0.0	0.0	268.0	268.0	638.0	638.0	2.38	2.38	188.0	27.0	27.0	54.0	41.0	202.0	48.0	31.0	21.0	19.0	115.0	133.0	90.87	12.0	128.0	96.0	100.0	100.0	100.0	96.0	42.0	0.0	0.0	0.0	0.0
"MW063100.1.8788_cl0_it2"	"MW063100.1.8788"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.978"	"9232"	"9232"	"9034"	"2"	"0"	"180"	"9213"	"180"	"9213"	"0.0"	"16672.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	4	50.62	50.62	0.0	"NODE_1_length_9050_cov_17.470806,k141_0,k141_3,k141_7"	196.0	2.13	"2133.88"	914438.0	301.0	32.6	0.05544206	47574.0	1.0	3037.0	99.9670836076366	1.0	0.03291639236339697	0.0	0.0	3038.0	100.0	3030.0	99.73666886109282	0.0	0.0	0.0	35.0	0.0	1517.0	753.9	81.2	914137.0	858085.0	0.0	0.0	1.0	0.0	1.0	575574.0	0.0	35.0	1518.0	2.0	0.001317	"Unknown Library"	913234.0	301.0	32.6	0.0554558	47530.0	1.0	3033.0	99.96704021094264	1.0	0.03295978905735003	0.0	0.0	3034.0	100.0	3026.0	99.73632168754119	0.0	0.0	0.0	35.0	0.0	1515.0	754.0	81.1	912933.0	857079.0	0.0	0.0	15.0	901.0	14.0	29.0	1.0	901.0	0.0	0.0	930.0	0.0	0.0	0.0	292.0	292.0	609.0	609.0	2.09	2.09	116.0	61.0	55.0	28.0	40.0	109.0	29.0	33.0	24.0	22.0	198.0	186.0	92.72	0.0	132.0	101.0	98.0	98.0	97.0	91.0	56.99999999999999	0.0	0.0	0.0	0.0
"MW063100.1.8788_cl1_it2"	"MW063100.1.8788"	"cl1"	"it2"	"MN043604:MN043604;"	"0.94"	"9052"	"8753"	"3018"	"180"	"0"	"1443"	"4460"	"1440"	"4448"	"0.0"	"1987"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.34"	"acc|NEIGHBOR|MW063100.1|HIV-1"	"acc|NEIGHBOR|MW063100.1|HIV-1 isolate UNC_412_PL3_F14 from USA, complete genome|Human immunodeficiency virus 1|VRL|14-JUN-2022"	"99.989"	"9052"	"9052"	"8996"	"1"	"0"	"3"	"8998"	"3"	"8998"	"0.0"	"16608.0"	11676	"acc-NEIGHBOR-MW063100.1-HIV-1"	6	49.38	49.38	0.0	"NODE_2_length_9034_cov_17.762883,k141_1,k141_2,k141_4,k141_5,k141_6"	56.0	0.62	"618.65"	914438.0	301.0	32.6	0.05624519	48151.0	0.0	3037.0	99.9670836076366	1.0	0.03291639236339697	0.0	0.0	3038.0	100.0	3030.0	99.73666886109282	0.0	0.0	0.0	35.0	0.0	1517.0	749.5	81.8	914137.0	856091.0	0.0	0.0	1.0	0.0	1.0	575574.0	0.0	35.0	1518.0	2.0	0.001317	"Unknown Library"	913234.0	301.0	32.6	0.05625234	48098.0	0.0	3033.0	99.96704021094264	1.0	0.03295978905735003	0.0	0.0	3034.0	100.0	3026.0	99.73632168754119	0.0	0.0	0.0	35.0	0.0	1515.0	749.6	81.8	912933.0	855040.0	0.0	0.0	11.0	890.0	12.0	23.0	1.0	890.0	0.0	0.0	913.0	0.0	0.0	0.0	290.0	290.0	600.0	600.0	2.07	2.07	108.0	54.0	62.0	27.0	34.0	115.0	28.0	39.0	21.0	25.0	179.0	198.0	94.31	0.0	132.0	102.0	99.0	99.0	99.0	90.0	57.99999999999999	0.0	0.0	0.0	0.0
"MW881692.1.9292_cl0_it2"	"MW881692.1.9292"	"cl0"	"it2"	"MN090192:MN090192;"	"0.993"	"9236"	"9089"	"2871"	"20"	"0"	"1767"	"4637"	"1583"	"4453"	"0.0"	"1979"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.08"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.81"	"9236"	"9232"	"8943"	"13"	"2"	"180"	"9122"	"180"	"9118"	"0.0"	"16441.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	8	51.06	51.16	0.0	"NODE_1_length_9050_cov_17.483358,k141_0,k141_1,k141_10,k141_3,k141_4,k141_6,k141_7"	305.0	3.3	"3302.30"	906612.0	301.0	32.5	0.04878195	42194.0	0.0	3012.0	100.0	0.0	0.0	0.0	0.0	3012.0	100.0	3004.0	99.734395750332	0.0	0.0	0.0	43.0	0.0	1505.0	755.4	80.5	906612.0	864951.0	0.0	0.0	0.0	0.0	0.0	""	0.0	43.0	1506.0	0.0	0.0	"Unknown Library"	906612.0	301.0	32.5	0.04878195	42194.0	0.0	3012.0	100.0	0.0	0.0	0.0	0.0	3012.0	100.0	3004.0	99.734395750332	0.0	0.0	0.0	43.0	0.0	1505.0	755.4	80.5	906612.0	864951.0	0.0	0.0	9.0	722.0	15.0	24.0	1.0	722.0	0.0	0.0	746.0	0.0	0.0	0.0	223.0	223.0	473.0	473.0	2.12	2.12	79.0	61.0	37.0	23.0	33.0	91.0	13.0	28.0	14.0	14.0	150.0	153.0	93.54	0.0	133.0	106.0	97.0	97.0	97.0	91.0	62.0	0.0	0.0	0.0	0.0
"MW881692.1.9292_cl1_it2"	"MW881692.1.9292"	"cl1"	"it2"	"AF042100:AF042100;"	"0.956"	"8958"	"9767"	"3018"	"132"	"0"	"1368"	"4385"	"2084"	"5092"	"0.0"	"2013"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.69"	"acc|GENBANK|ON816305.1|HIV-1"	"acc|GENBANK|ON816305.1|HIV-1 isolate ART3_92F8_26C0P0_492 from Canada gag protein gene, complete cds; pol protein gene, partial cds; and vif protein, vpr protein, tat protein, rev protein, vpu protein, envelope glycoprotein, and nef protein genes, complete cds|Human immunodeficiency virus 1|VRL|26-SEP-2022"	"99.955"	"8958"	"8957"	"8848"	"4"	"0"	"13"	"8860"	"12"	"8859"	"0.0"	"16318.0"	11676	"acc-GENBANK-ON816327.1-HIV-1"	5	48.94	48.84	0.0	"NODE_2_length_8866_cov_17.274402,k141_2,k141_5,k141_8,k141_9"	106.0	1.19	"1194.46"	906612.0	301.0	32.5	0.04938418	42614.0	0.0	3012.0	100.0	0.0	0.0	0.0	0.0	3012.0	100.0	3004.0	99.734395750332	0.0	0.0	0.0	41.0	0.0	1504.0	750.9	79.9	906612.0	862908.0	0.0	0.0	0.0	0.0	0.0	""	0.0	41.0	1506.0	0.0	0.0	"Unknown Library"	906612.0	301.0	32.5	0.04938418	42614.0	0.0	3012.0	100.0	0.0	0.0	0.0	0.0	3012.0	100.0	3004.0	99.734395750332	0.0	0.0	0.0	41.0	0.0	1504.0	750.9	79.9	906612.0	862908.0	0.0	0.0	15.0	707.0	10.0	25.0	1.0	707.0	0.0	0.0	732.0	0.0	0.0	0.0	224.0	224.0	483.0	483.0	2.16	2.16	95.0	38.0	62.0	12.0	27.0	80.0	24.0	32.0	15.0	14.0	157.0	151.0	96.05	0.0	133.0	106.0	99.0	99.0	99.0	92.0	64.0	0.0	0.0	0.0	0.0
"MZ766594.1.8282_cl0_it2"	"MZ766594.1.8282"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.989"	"9232"	"9232"	"8990"	"1"	"0"	"180"	"9169"	"180"	"9169"	"0.0"	"16596.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.470806,k141_1"	241.0	2.61	"2610.49"	916244.0	301.0	32.6	0.05390029	41250.0	4.0	3010.0	98.88304862023654	34.0	1.1169513797634691	0.0	0.0	3044.0	100.0	2964.0	97.3718791064389	0.0	0.0	0.0	46.0	0.0	1493.0	725.3	101.9	906010.0	765302.0	0.0	0.0	22.0	0.0	34.0	""	4.0	46.0	1494.0	0.0	0.001329	"Unknown Library"	915040.0	301.0	32.6	0.05386894	41205.0	4.0	3006.0	98.88157894736842	34.0	1.118421052631579	0.0	0.0	3040.0	100.0	2964.0	97.5	0.0	0.0	0.0	46.0	0.0	1493.0	725.3	101.9	904806.0	764912.0	0.0	0.0	4.0	882.0	5.0	9.0	1.0	882.0	0.0	0.0	891.0	0.0	0.0	0.0	271.0	271.0	611.0	611.0	2.25	2.25	112.0	41.0	47.0	26.0	48.0	118.0	26.0	42.0	19.0	22.0	177.0	204.0	82.83	0.0	130.0	94.0	97.0	97.0	97.0	88.0	41.0	0.0	0.0	0.0	0.0
"MZ766594.1.8282_cl1_it2"	"MZ766594.1.8282"	"cl1"	"it2"	"DQ011173:DQ011173;"	"0.95"	"9086"	"8998"	"2997"	"150"	"0"	"1438"	"4434"	"1506"	"4502"	"0.0"	"1988"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.98"	"acc|GENBANK|MZ766594.1|HIV-1"	"acc|GENBANK|MZ766594.1|HIV-1 isolate 074-AP-116-1-1_w84_60 from Botswana, complete genome|Human immunodeficiency virus 1|VRL|30-AUG-2022"	"99.933"	"9086"	"9085"	"9020"	"5"	"1"	"46"	"9065"	"46"	"9064"	"0.0"	"16622.0"	11676	"acc-GENBANK-MZ766590.1-HIV-1"	2	49.48	49.48	0.0	"NODE_1_length_9052_cov_17.671148,k141_0"	65.0	0.73	"726.39"	916244.0	301.0	32.6	0.05426404	41367.0	3.0	3014.0	99.01445466491458	30.0	0.985545335085414	0.0	0.0	3044.0	100.0	2988.0	98.16031537450722	0.0	0.0	0.0	37.0	0.0	1498.0	725.7	100.5	907214.0	762328.0	0.0	0.0	16.0	0.0	30.0	""	3.0	37.0	1499.0	0.0	0.000995	"Unknown Library"	915341.0	301.0	32.6	0.05424771	41338.0	3.0	3011.0	99.01348240710293	30.0	0.9865175928970734	0.0	0.0	3041.0	100.0	2988.0	98.25715225254851	0.0	0.0	0.0	37.0	0.0	1498.0	725.7	100.5	906311.0	762023.0	0.0	0.0	1.0	874.0	3.0	4.0	1.0	874.0	0.0	0.0	878.0	0.0	0.0	0.0	267.0	267.0	607.0	607.0	2.27	2.27	116.0	47.0	41.0	25.0	43.0	113.0	25.0	46.0	23.0	17.0	204.0	174.0	83.85	0.0	134.0	95.0	99.0	99.0	99.0	88.0	41.0	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl0_it2"	"PV207457.1.8080"	"cl0"	"it2"	"FJ185254:FJ185254;"	"0.759"	"9639"	"8851"	"687"	"158"	"0"	"6574"	"7230"	"5819"	"6505"	"8.356000000000001e-117"	"374"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.13"	"acc|NEIGHBOR|JX574661.1|HIV-1"	"acc|NEIGHBOR|JX574661.1|HIV-1 isolate HNCS102056 from China, complete genome|Human immunodeficiency virus 1|VRL|13-MAR-2013"	"91.382"	"9639"	"8925"	"8877"	"687"	"48"	"701"	"9528"	"1"	"8848"	"0.0"	"12083.0"	11676	"acc-NEIGHBOR-AB220948.1-Human"	2	49.04	49.04	0.0	"NODE_2_length_8898_cov_17.284802,k141_0"	800.0	8.3	"8299.62"	908418.0	301.0	32.5	0.05179109	35986.0	4.0	2768.0	91.71636845593109	250.0	8.28363154406892	0.0	0.0	3018.0	100.0	2710.0	89.79456593770709	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	833168.0	694830.0	0.0	0.0	54.0	0.0	250.0	""	10.0	53.0	1357.0	0.0	0.003613	"Unknown Library"	905408.0	301.0	32.5	0.05152492	35674.0	4.0	2758.0	91.68882978723404	250.0	8.311170212765957	0.0	0.0	3008.0	100.0	2710.0	90.09308510638297	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	830158.0	692364.0	0.0	0.0	6.0	855.0	4.0	10.0	1.0	855.0	0.0	0.0	865.0	0.0	0.0	0.0	219.0	219.0	636.0	636.0	2.9	2.9	120.0	41.0	48.0	20.0	29.0	106.0	17.0	33.0	16.0	15.0	134.0	276.0	71.77	0.0	128.0	79.0	92.0	92.0	91.0	74.0	28.000000000000004	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl1_it2"	"PV207457.1.8080"	"cl1"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"8939"	"0"	"0"	"180"	"9118"	"180"	"9118"	"0.0"	"16508.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.96	50.96	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	291.0	3.16	"3162.91"	908418.0	301.0	32.5	0.05207735	36799.0	5.0	2775.0	91.94831013916502	243.0	8.05168986083499	0.0	0.0	3018.0	100.0	2712.0	89.86083499005964	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	835275.0	706622.0	0.0	0.0	55.0	0.0	243.0	""	12.0	45.0	1360.0	0.0	0.004324	"Unknown Library"	904806.0	301.0	32.5	0.0518673	36529.0	5.0	2763.0	91.91616766467065	243.0	8.08383233532934	0.0	0.0	3006.0	100.0	2712.0	90.21956087824351	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	831663.0	704278.0	0.0	0.0	5.0	866.0	7.0	12.0	1.0	866.0	0.0	0.0	878.0	0.0	0.0	0.0	225.0	225.0	641.0	641.0	2.85	2.85	108.0	49.0	37.0	20.0	38.0	117.0	21.0	27.0	17.0	16.0	284.0	132.0	76.27	0.0	126.0	80.0	97.0	97.0	96.0	83.0	30.0	0.0	0.0	0.0	0.0
"PV738262.1.8990_cl1_it2"	"PV738262.1.8990"	"cl1"	"it2"	"MN090313:MN090313;"	"0.98"	"9233"	"8972"	"2583"	"52"	"0"	"5741"	"8323"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"27.98"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.956"	"9233"	"9232"	"9036"	"3"	"1"	"180"	"9215"	"180"	"9214"	"0.0"	"16663.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.483358,k141_0,k141_1,k141_3,k141_7"	195.0	2.12	"2122.82"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	3.0	0.0	7.0	""	0.0	72.0	1517.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	6.0	694.0	10.0	16.0	1.0	694.0	0.0	0.0	710.0	0.0	0.0	0.0	222.0	222.0	472.0	472.0	2.13	2.13	88.0	50.0	47.0	20.0	32.0	86.0	14.0	27.0	16.0	16.0	148.0	150.0	93.39	0.0	137.0	104.0	98.0	98.0	97.0	91.0	60.0	0.0	0.0	0.0	0.0
"PV738262.1.8990_cl2_it2"	"PV738262.1.8990"	"cl2"	"it2"	"EF363124:EF363124;"	"0.973"	"9069"	"9715"	"3009"	"81"	"0"	"7638"	"4630"	"2085"	"5093"	"0.0"	"2037"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.18"	"acc|NEIGHBOR|AY835773.1|HIV-1"	"acc|NEIGHBOR|AY835773.1|HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"92.861"	"9069"	"9754"	"9063"	"574"	"34"	"26"	"9063"	"9686"	"672"	"0.0"	"13084.0"	11676	"k141_6"	1	49.48	49.38	0.0	"NODE_1_length_9052_cov_17.633950"	28.0	0.32	"319.77"	916244.0	301.0	32.6	0.04670113	40530.0	2.0	3042.0	99.93429697766098	2.0	0.0657030223390276	0.0	0.0	3044.0	100.0	3030.0	99.54007884362682	0.0	0.0	0.0	61.0	0.0	1520.0	751.4	82.7	915642.0	867859.0	0.0	0.0	0.0	0.0	2.0	""	0.0	61.0	1521.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04670113	40530.0	2.0	3042.0	99.93429697766098	2.0	0.0657030223390276	0.0	0.0	3044.0	100.0	3030.0	99.54007884362682	0.0	0.0	0.0	61.0	0.0	1520.0	751.4	82.7	915642.0	867859.0	0.0	0.0	9.0	692.0	6.0	15.0	1.0	692.0	0.0	0.0	707.0	0.0	0.0	0.0	224.0	224.0	468.0	468.0	2.09	2.09	145.0	22.0	14.0	51.0	32.0	148.0	47.0	27.0	14.0	17.0	90.0	85.0	95.54	0.0	137.0	105.0	100.0	100.0	99.0	93.0	63.0	0.0	0.0	0.0	0.0
