# id: 'contig_overview'
# section_name: 'CLUSTER: Clusters overview'
# format: 'tsv'
# description: 'Concatenation information of multiple tools regarding the clusters and the different iterations of them'
# plot_type: 'table'
"index"	"sample name"	"cluster"	"step"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(picard_dups) unpaired reads examined"	"(picard_dups) read pair optical duplicates"	"(picard_dups) unmapped reads"	"(picard_dups) estimated library size"	"(picard_dups) unpaired read duplicates"	"(picard_dups) secondary or supplementary rds"	"(picard_dups) read pairs examined"	"(picard_dups) read pair duplicates"	"(picard_dups) % duplication"	"(picard_dups) library"	"(samtools_stats) sequences"	"(samtools_stats) reads paired %"	"(samtools_stats) average length"	"(samtools_stats) is sorted"	"(samtools_stats) bases mapped (cigar)"	"(samtools_stats) reads QC failed %"	"(samtools_stats) reads unmapped"	"(samtools_stats) reads unmapped %"	"(samtools_stats) reads properly paired %"	"(samtools_stats) average quality"	"(samtools_stats) reads paired"	"(samtools_stats) non-primary alignments"	"(samtools_stats) supplementary alignments"	"(samtools_stats) reads mapped"	"(samtools_stats) reads mapped %"	"(samtools_stats) bases trimmed"	"(samtools_stats) bases duplicated"	"(samtools_stats) reads properly paired"	"(samtools_stats) outward oriented pairs"	"(samtools_stats) reads duplicated"	"(samtools_stats) reads duplicated %"	"(samtools_stats) bases mapped"	"(samtools_stats) insert size average"	"(samtools_stats) insert size standard deviation"	"(samtools_stats) inward oriented pairs"	"(samtools_stats) error rate"	"(samtools_stats) mismatches"	"(samtools_stats) reads MQ0"	"(samtools_stats) total length"	"(samtools_stats) reads QC failed"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools_stats) number of indels"	"(bcftools_stats) number of samples"	"(bcftools_stats) number of SNPs"	"(bcftools_stats) number of MNPs"	"(bcftools_stats) number of no-ALTs"	"(bcftools_stats) number of records"	"(bcftools_stats) number of others"	"(bcftools_stats) number of multiallelic sites"	"(bcftools_stats) number of multiallelic SNP sites"	"(bcftools_stats) number of transversions"	"(bcftools_stats) transversion in 1st alternative"	"(bcftools_stats) number of transitions"	"(bcftools_stats) transistion in 1st alternative"	"(bcftools_stats) transistions/transversions ratio"	"(bcftools_stats) transition/transversion in 1st alternative"	"(bcftools_stats) substitution T->C"	"(bcftools_stats) substitution A->C"	"(bcftools_stats) substitution C->A"	"(bcftools_stats) substitution G->T"	"(bcftools_stats) substitution A->T"	"(bcftools_stats) substitution C->T"	"(bcftools_stats) substitution T->G"	"(bcftools_stats) substitution T->A"	"(bcftools_stats) substitution G->C"	"(bcftools_stats) substitution C->G"	"(bcftools_stats) substitution G->A"	"(bcftools_stats) substitution A->G"	"(multiqc) mosdepth 1X coverage"	"(multiqc) mosdepth 5X coverage"	"(multiqc) mosdepth 10X coverage"	"(multiqc) mosdepth 50X coverage"	"(multiqc) mosdepth Median read depth"	"(multiqc) mosdepth Mean read depth"	"(multiqc) mosdepth Min read depth"	"(multiqc) mosdepth Max read depth"
"Arya-virosaurus_cl0_it1"	"Arya-virosaurus"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9067.0	"No"	""	14.0	12.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	31.0	0.34	"341.90"	0.0	0.0	0.0	1640983.0	0.0	8069.0	2000000.0	844075.0	0.422038	"Unknown Library"	2311850.0	100.0	301.0	1.0	694373982.0	0.0	0.0	0.0	99.71399528516125	33.0	2311850.0	0.0	8069.0	2311850.0	100.0	0.0	0.0	2305238.0	0.0	0.0	0.0	695866850.0	779.0	80.8	1154557.0	0.01749591	12148703.0	0.0	695866850.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	82272.0	76562.65	0.0	89113.0
"Arya-virosaurus_cl0_it2"	"Arya-virosaurus"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9067.0	"No"	""	14.0	12.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	28.0	0.32	"319.84"	0.0	0.0	0.0	1640983.0	0.0	8069.0	2000000.0	844075.0	0.422038	"Unknown Library"	2311850.0	100.0	301.0	1.0	694374597.0	0.0	0.0	0.0	99.71399528516125	33.0	2311850.0	0.0	8069.0	2311850.0	100.0	0.0	0.0	2305238.0	0.0	0.0	0.0	695866850.0	779.0	80.8	1154557.0	0.01749584	12148665.0	0.0	695866850.0	0.0	3.0	283.0	1.0	4.0	1.0	283.0	0.0	0.0	287.0	0.0	0.0	0.0	11.0	11.0	271.0	271.0	24.64	24.64	6.0	0.0	2.0	1.0	0.0	3.0	3.0	3.0	1.0	1.0	13.0	249.0	100.0	100.0	100.0	100.0	82272.0	76562.72	0.0	89113.0
"Arya-virosaurus_cl0_itvariant-calling"	"Arya-virosaurus"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9067.0	"No"	""	14.0	12.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	27.0	0.31	"308.81"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090188_cl0_consensus"	"Bran-MN090188"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9056.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253420048.0	0.0	0.0	0.0	99.64697698821752	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839464.0	0.0	0.0	0.0	253573838.0	768.6	75.8	420217.0	0.01001784	2538721.0	0.0	253573838.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29879.0	27983.58	527.0	30345.0
"Bran-MN090188_cl0_it1"	"Bran-MN090188"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9056.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253420048.0	0.0	0.0	0.0	99.64697698821752	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839464.0	0.0	0.0	0.0	253573838.0	768.6	75.8	420217.0	0.01001784	2538721.0	0.0	253573838.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29879.0	27983.58	527.0	30345.0
"Bran-MN090188_cl0_it2"	"Bran-MN090188"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9056.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253420048.0	0.0	0.0	0.0	99.64697698821752	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839464.0	0.0	0.0	0.0	253573838.0	768.6	75.8	420217.0	0.01001784	2538721.0	0.0	253573838.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	29879.0	27983.58	527.0	30345.0
"Bran-MN090188_cl0_itvariant-calling"	"Bran-MN090188"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9056.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090240_cl0_consensus"	"Bran-MN090240"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253296012.0	0.0	0.0	0.0	99.6284593050171	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839308.0	0.0	0.0	0.0	253573838.0	768.2	76.0	420141.0	0.01002548	2539414.0	0.0	253573838.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29879.0	28075.29	0.0	30345.0
"Bran-MN090240_cl0_it1"	"Bran-MN090240"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	20.0	0.23	"232.76"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253299162.0	0.0	0.0	0.0	99.6284593050171	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839308.0	0.0	0.0	0.0	253573838.0	768.3	76.0	420141.0	0.01002536	2539414.0	0.0	253573838.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29879.0	28075.64	0.0	30345.0
"Bran-MN090240_cl0_it2"	"Bran-MN090240"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	19.0	0.22	"221.68"	0.0	0.0	0.0	1415222.0	0.0	8114.0	500000.0	78781.0	0.157562	"Unknown Library"	842438.0	100.0	301.0	1.0	253305362.0	0.0	0.0	0.0	99.6284593050171	32.7	842438.0	0.0	8114.0	842438.0	100.0	0.0	0.0	839308.0	0.0	0.0	0.0	253573838.0	768.3	76.0	420141.0	0.01002515	2539423.0	0.0	253573838.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	29879.0	28076.33	0.0	30345.0
"Bran-MN090240_cl0_itvariant-calling"	"Bran-MN090240"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	17.0	0.2	"199.51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090277-MN090188_cl0_consensus"	"Bran-MN090277-MN090188"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090188_cl0_it1"	"Bran-MN090277-MN090188"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090188_cl0_it2"	"Bran-MN090277-MN090188"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	0.0	10.0	0.0	0.0	1.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	3.0	7.0	7.0	2.33	2.33	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090188_cl0_itvariant-calling"	"Bran-MN090277-MN090188"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090277-MN090240_cl0_consensus"	"Bran-MN090277-MN090240"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090240_cl0_it1"	"Bran-MN090277-MN090240"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090240_cl0_it2"	"Bran-MN090277-MN090240"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	0.0	10.0	0.0	0.0	1.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	3.0	7.0	7.0	2.33	2.33	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MN090240_cl0_itvariant-calling"	"Bran-MN090277-MN090240"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090277-MZ766668_cl0_consensus"	"Bran-MN090277-MZ766668"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MZ766668_cl0_it1"	"Bran-MN090277-MZ766668"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MZ766668_cl0_it2"	"Bran-MN090277-MZ766668"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	0.0	10.0	0.0	0.0	1.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	3.0	7.0	7.0	2.33	2.33	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277-MZ766668_cl0_itvariant-calling"	"Bran-MN090277-MZ766668"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Bran-MN090277_cl0_consensus"	"Bran-MN090277"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
"Bran-MN090277_cl0_it1"	"Bran-MN090277"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1414293.0	0.0	0.0	500000.0	78827.0	0.157654	"Unknown Library"	842346.0	100.0	301.0	1.0	253301287.0	0.0	0.0	0.0	99.88389569131924	32.7	842346.0	0.0	0.0	842346.0	100.0	0.0	0.0	841368.0	0.0	0.0	0.0	253546146.0	770.6	73.3	421173.0	0.01003359	2541520.0	0.0	253546146.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	29875.0	27437.23	0.0	30345.0
